step,kernel_us,overhead_us,total_us,new_best
5152,24413.3,45295.6,69708.9,0
5153,26788.5,35598.5,62387,0
5154,39661.2,33148.5,72809.7,0
5155,30320,35202.7,65522.8,0
5156,88759.6,36113,124873,0
5157,63641,32563.9,96204.9,0
5158,20197.6,57231.3,77429,0
5159,27659,40867.6,68526.6,0
5160,85386.9,42132.7,127520,0
5161,51817.1,39846.4,91663.5,0
5162,26977.8,51540,78517.9,0
5163,20611.8,54843.9,75455.7,0
5164,20042.2,42070,62112.2,0
5165,22589.4,39237.4,61826.8,0
5166,49343.1,35155.2,84498.3,0
5167,62921.1,39778.7,102700,0
5168,64953.6,41009.9,105963,0
5169,19306.5,43127.8,62434.3,0
5170,55378.1,40803.3,96181.4,0
5171,27348.7,38864.4,66213.1,0
5172,30726.2,38781,69507.3,0
5173,32557,41438.9,73995.9,0
5174,62867.2,40467.8,103335,0
5175,20103.2,41574.8,61678,0
5176,43450.9,42147.6,85598.5,0
5177,35208.5,43276.9,78485.4,0
5178,39617.3,39244.6,78862,0
5179,28227.1,35730.6,63957.7,0
5180,30009,38663.3,68672.3,0
5181,24595.3,37249.2,61844.5,0
5182,18507,53320.4,71827.4,0
5183,62220.8,42305.7,104526,0
5184,49316.9,40250.8,89567.7,0
5185,27381.4,41842.4,69223.7,0
5186,120859,43659.5,164519,0
5187,25412.5,45640,71052.5,0
5188,37203.4,41361,78564.4,0
5189,31060.6,37358.7,68419.3,0
5190,111647,40858,152505,0
5191,65990.2,37885.7,103876,0
5192,27336.3,40000,67336.3,0
5193,32783.2,35899.6,68682.8,0
5194,19004.4,56063.2,75067.6,0
5195,26893.4,40889.8,67783.2,0
5196,44283.9,43283.8,87567.8,0
5197,48473.9,37384.5,85858.4,0
5198,26854.7,36452.4,63307.1,0
5199,51751.9,49444.6,101197,0
5200,91224.4,38201.8,129426,0
5201,67012.4,38083.7,105096,0
5202,124230,37100.3,161331,0
5203,43176.7,35712,78888.6,0
5204,65191.9,51073.3,116265,0
5205,92839.5,42035.4,134875,0
5206,25167.1,38532.3,63699.4,0
5207,26897.9,43492.4,70390.3,0
5208,25376.1,42336,67712.1,0
5209,44961,42621.9,87582.9,0
5210,53353.8,49469.6,102823,0
5211,54701.3,43009.7,97711,0
5212,19040.6,48986.2,68026.8,0
5213,34134.9,68897.7,103033,0
5214,42650.9,70916.1,113567,0
5215,83506.7,46914.2,130421,0
5216,26142,39946.1,66088.1,0
5217,46669.3,54212.9,100882,0
5218,48216.3,56593.1,104809,0
5219,53212.6,40957.3,94169.9,0
5220,31072.9,39866.8,70939.7,0
5221,24033,38454.5,62487.5,0
5222,54478,41392.2,95870.2,0
5223,32769.7,43037.2,75806.9,0
5224,135755,38785,174540,0
5225,123225,38543.6,161768,0
5226,20187,35127.8,55314.8,0
5227,46573.5,39311.3,85884.8,0
5228,43684.5,37824.3,81508.8,0
5229,35567.4,38877.3,74444.7,0
5230,33456.3,38280.7,71737,0
5231,52749.7,38985.1,91734.8,0
5232,84925.5,38843.3,123769,0
5233,63298.3,38526.9,101825,0
5234,32011.3,42016.1,74027.4,0
5235,36478.8,40647.7,77126.6,0
5236,26081,43332.4,69413.4,0
5237,30256.9,53844.5,84101.4,0
5238,21944.4,54176.2,76120.5,0
5239,36542.7,42875.1,79417.8,0
5240,22534,49061.3,71595.2,0
5241,57943.4,42672.9,100616,0
5242,53673.1,39227.2,92900.3,0
5243,45447.8,39527.7,84975.5,0
5244,28532.9,49271.4,77804.3,0
5245,27308.1,39869.2,67177.3,0
5246,53477.5,42486.9,95964.4,0
5247,27843.5,40665.2,68508.6,0
5248,30336.7,40187.4,70524.1,0
5249,23048.7,43235,66283.7,0
5250,20598.7,56008.5,76607.2,0
5251,80734.7,41521.9,122257,0
5252,26194.9,36816.1,63011,0
5253,45782.1,34828.9,80611.1,0
5254,31019.6,40587.3,71607,0
5255,32814.9,42162.9,74977.8,0
5256,46774.9,55076.2,101851,0
5257,37103.8,38380.2,75483.9,0
5258,60143.3,56646.2,116790,0
5259,49189,38825.5,88014.5,0
5260,86857.2,40590.2,127447,0
5261,46301,56884.6,103186,0
5262,39425.1,40331.8,79756.9,0
5263,59754.7,40846.7,100601,0
5264,49058.4,37178.7,86237,0
5265,29918,45399.2,75317.2,0
5266,52104.4,48169.6,100274,0
5267,31133.6,36753,67886.5,0
5268,20799.2,33775,54574.1,0
5269,32177.7,49331.4,81509.2,0
5270,62770.5,36435.9,99206.4,0
5271,34658.6,46903,81561.6,0
5272,26645.2,48209.3,74854.6,0
5273,29230.2,49491.1,78721.3,0
5274,104052,38006,142058,0
5275,142493,56212.2,198705,0
5276,48703.6,41063.9,89767.5,0
5277,31255.2,41392.2,72647.4,0
5278,125675,38548.8,164224,0
5279,34195,42341.7,76536.7,0
5280,22104,37956.2,60060.2,0
5281,51608.6,38081.6,89690.2,0
5282,27187.6,37653.5,64841.1,0
5283,33866.9,51665,85531.8,0
5284,18902.7,55787.1,74689.7,0
5285,38424.5,51044.3,89468.8,0
5286,22506.1,40722.4,63228.5,0
5287,59934.8,38312.7,98247.4,0
5288,45423.1,41053.8,86476.9,0
5289,23007.5,33858.5,56866,0
5290,26973.4,37783.6,64757.1,0
5291,21292.4,37243.5,58535.9,0
5292,56161.4,40130.6,96292.1,0
5293,55060.9,51923.1,106984,0
5294,98583.8,37926.7,136511,0
5295,60280.2,54972.8,115253,0
5296,29543.3,40816.2,70359.5,0
5297,76994.3,36737.6,113732,0
5298,31420.7,42631.4,74052.1,0
5299,58679.4,45796.5,104476,0
5300,40833.9,56232.7,97066.6,0
5301,68329.2,56650.4,124980,0
5302,33601.4,39034.1,72635.5,0
5303,50087.1,68173.4,118260,0
5304,28139.9,43553.6,71693.5,0
5305,53590,54450.8,108041,0
5306,60268.8,63162.5,123431,0
5307,23584.7,40847.6,64432.2,0
5308,48520.6,57670.6,106191,0
5309,24128,42423.9,66551.9,0
5310,89364.2,39773.7,129138,0
5311,33826.1,32060.7,65886.8,0
5312,25571.8,40439.6,66011.4,0
5313,24793.4,49070.6,73864,0
5314,25094.6,41824.3,66918.9,0
5315,22946.4,53097,76043.4,0
5316,23720.5,41490,65210.5,0
5317,57238.6,43165.6,100404,0
5318,215211,53660.1,268871,0
5319,102570,45707.8,148278,0
5320,95796.7,55009.8,150806,0
5321,27307.8,37575.1,64882.9,0
5322,32326.9,38683,71009.9,0
5323,25101.4,41727.4,66828.8,0
5324,54784.3,37473.3,92257.6,0
5325,61667.4,39773.9,101441,0
5326,32805.6,37002.5,69808.1,0
5327,96422.2,42015.1,138437,0
5328,49485.8,60022.4,109508,0
5329,34024.9,44943.6,78968.5,0
5330,117102,48573.8,165676,0
5331,44187.2,37141.8,81329,0
5332,33629.1,41562.6,75191.7,0
5333,37494.2,45884.5,83378.7,0
5334,47423,39020.9,86444,0
5335,53090.7,38744.5,91835.2,0
5336,33075.5,35605.9,68681.5,0
5337,39600,36207.7,75807.7,0
5338,76240.7,40985.3,117226,0
5339,77247.1,42601.8,119849,0
5340,119199,40722,159921,0
5341,54496.9,38693.9,93190.8,0
5342,78116.9,42667.7,120785,0
5343,29744.3,44880.2,74624.4,0
5344,21889.5,60836.7,82726.3,0
5345,29511.1,40558.6,70069.7,0
5346,29502.7,44565.7,74068.4,0
5347,55993.2,39304,95297.1,0
5348,33415.6,36749.8,70165.4,0
5349,80851.2,39669.3,120520,0
5350,36052.4,55619.3,91671.7,0
5351,40558.3,60928.9,101487,0
5352,37327.4,63826.2,101154,0
5353,22105.4,82848.9,104954,0
5354,54079.8,49054.6,103134,0
5355,59544.7,49934.5,109479,0
5356,65380.9,40312.7,105694,0
5357,39616.4,38636.7,78253.2,0
5358,27509.7,42322.8,69832.5,0
5359,90432.9,56249.5,146682,0
5360,42036.5,42123.8,84160.4,0
5361,51846.7,42024.5,93871.2,0
5362,60860.5,51552.4,112413,0
5363,92804.7,40224.4,133029,0
5364,17955.9,54817.9,72773.8,0
5365,64736.6,42448.3,107185,0
5366,33342.7,52581.7,85924.4,0
5367,51042.1,54716.1,105758,0
5368,45875.6,41459.2,87334.8,0
5369,44489,39666.7,84155.6,0
5370,36596.4,38227.8,74824.1,0
5371,78556.1,39243.4,117799,0
5372,60631.3,36728.2,97359.5,0
5373,26004.9,37230.3,63235.2,0
5374,30852.6,43041.7,73894.3,0
5375,28077.7,39283.4,67361.1,0
5376,66827.6,35560.2,102388,0
5377,26190.4,32391.4,58581.8,0
5378,62047.2,39872.6,101920,0
5379,20548.1,40584.8,61132.9,0
5380,34973.3,40962.7,75936,0
5381,38140.8,37601.7,75742.5,0
5382,34692.4,41249.9,75942.3,0
5383,58925.3,34139.3,93064.7,0
5384,60531.7,38177.9,98709.7,0
5385,61777.5,37565.4,99342.9,0
5386,25547.6,36494.8,62042.3,0
5387,36654.9,38204.4,74859.3,0
5388,40861.3,38303.1,79164.4,0
5389,66729.5,39962.4,106692,0
5390,41067,38242.6,79309.6,0
5391,52725,36736.5,89461.6,0
5392,20467.6,39579.2,60046.8,0
5393,37384.4,34089.7,71474,0
5394,64656.8,48803,113460,0
5395,26900.6,54265.5,81166.1,0
5396,29447.4,54888.7,84336.1,0
5397,54111.5,53580.1,107692,0
5398,27606,38759.7,66365.7,0
5399,93343.2,38773.8,132117,0
5400,86493.8,35168.5,121662,0
5401,24982.8,57925.9,82908.7,0
5402,38293.8,51726.6,90020.4,0
5403,52926.9,42013,94939.8,0
5404,33974.8,33119.8,67094.6,0
5405,52147.7,31548.1,83695.9,0
5406,28969.3,35322.3,64291.6,0
5407,108363,37928,146291,0
5408,27015.6,55361.3,82377,0
5409,36070.8,40565.6,76636.5,0
5410,66456.7,44101.6,110558,0
5411,38369,44331.9,82701,0
5412,25879.4,43537.4,69416.8,0
5413,25418.4,38844.9,64263.2,0
5414,97206.1,55950.8,153157,0
5415,27981.7,39880.7,67862.4,0
5416,29782.3,40012.1,69794.4,0
5417,24969.9,39585.7,64555.6,0
5418,26633.6,36948.4,63582,0
5419,63282.5,33377.9,96660.4,0
5420,40163.3,35179.6,75342.8,0
5421,51124,37962.7,89086.7,0
5422,36257.7,52563.3,88821,0
5423,33112.3,41672.2,74784.5,0
5424,21971.1,53411.8,75383,0
5425,33369.3,40302.4,73671.7,0
5426,63192.4,42841.7,106034,0
5427,21052.1,41891.2,62943.2,0
5428,23658.7,39901.5,63560.2,0
5429,163154,40903.2,204057,0
5430,102911,40824.9,143736,0
5431,33006.3,40004.2,73010.5,0
5432,30122.8,39104.4,69227.1,0
5433,28943,39830.2,68773.2,0
5434,90406.2,44067.8,134474,0
5435,31698.2,53337.5,85035.7,0
5436,29901.9,40925.3,70827.2,0
5437,33368.7,39670.6,73039.3,0
5438,94478.4,56106.2,150585,0
5439,33213.4,55303.9,88517.3,0
5440,33699.4,39338.3,73037.6,0
5441,62851.2,44406.8,107258,0
5442,22572.9,38170.2,60743.1,0
5443,46478.9,38301,84780,0
5444,86125.7,36453.4,122579,0
5445,21276.1,41690.1,62966.2,0
5446,49648.8,40325.1,89973.8,0
5447,70673,40793.2,111466,0
5448,20204,56504.1,76708.1,0
5449,32528.3,41490.9,74019.1,0
5450,24966.6,35890.1,60856.7,0
5451,85092.9,39913.2,125006,0
5452,67602.8,37749.5,105352,0
5453,30815.8,53671.5,84487.4,0
5454,82181.2,37541.4,119723,0
5455,58814.1,53914.6,112729,0
5456,45477,52578.1,98055.1,0
5457,34478.6,41159.6,75638.2,0
5458,21199.6,39146.6,60346.2,0
5459,24529.7,40932.8,65462.5,0
5460,23082.8,42545.6,65628.4,0
5461,28209.9,42867.2,71077.1,0
5462,40692.9,37600.2,78293,0
5463,24529.5,37074.6,61604.1,0
5464,19237.3,53228.1,72465.4,0
5465,28616.5,40004.9,68621.4,0
5466,85255,41054.5,126310,0
5467,103970,40338.1,144308,0
5468,20793.6,56159.6,76953.2,0
5469,24091.7,41696,65787.7,0
5470,49109.9,41982.2,91092.1,0
5471,164326,39763.1,204089,0
5472,32579.6,33050.6,65630.2,0
5473,65432.8,34145.6,99578.4,0
5474,22723.9,39680,62403.9,0
5475,20985.3,52491,73476.3,0
5476,27235.3,41096.4,68331.7,0
5477,28899.5,40471.6,69371.1,0
5478,26091.5,33770.4,59861.9,0
5479,28499.6,39015,67514.6,0
5480,44783.5,39729.3,84512.8,0
5481,28597.2,42374,70971.2,0
5482,69484.4,41520.9,111005,0
5483,28792.2,55539.7,84331.8,0
5484,63775,42671.5,106447,0
5485,31176.1,53308.1,84484.2,0
5486,20651.3,38421.5,59072.8,0
5487,25663.2,54516.7,80179.9,0
5488,24299.7,45498.4,69798.1,0
5489,34315.7,44587.8,78903.5,0
5490,102061,39217.5,141278,0
5491,49001.3,43370.9,92372.2,0
5492,51638.1,40205.5,91843.6,0
5493,44985.2,41981.1,86966.2,0
5494,96988.9,35683.3,132672,0
5495,51777.5,36906.4,88683.9,0
5496,33046.7,42081.9,75128.6,0
5497,46116.7,41563.2,87679.9,0
5498,42799.9,40450.2,83250.1,0
5499,41095.6,42553.7,83649.4,0
5500,24565.7,43656.4,68222.1,0
5501,46439.1,38223,84662.1,0
5502,62973.1,39040.7,102014,0
5503,64409.7,36430.2,100840,0
5504,22587.5,56427.5,79015,0
5505,62611.2,42721.9,105333,0
5506,36817.9,43700.7,80518.7,0
5507,25106.3,34473.4,59579.7,0
5508,62623,102418,165041,0
5509,26849.9,50762.9,77612.7,0
5510,65230,45554.7,110785,0
5511,90614.6,39326.5,129941,0
5512,31841.5,50414.1,82255.6,0
5513,61291.3,38618.4,99909.7,0
5514,48383.4,35150.8,83534.1,0
5515,38455.7,37356,75811.7,0
5516,55998.3,55108.7,111107,0
5517,52580.7,38119.9,90700.6,0
5518,47519.8,41280,88799.8,0
5519,48944.1,38402.9,87346.9,0
5520,22482.5,36803.1,59285.6,0
5521,44144.4,40640.7,84785,0
5522,47037.4,51155.9,98193.3,0
5523,65519.8,39788.8,105309,0
5524,47897.3,41014.6,88911.9,0
5525,39477.2,39780.3,79257.5,0
5526,96106.4,52399.2,148506,0
5527,64910.8,42165.3,107076,0
5528,50654,56325.1,106979,0
5529,59130.1,52557.9,111688,0
5530,26763.8,39989.3,66753.1,0
5531,28795.1,36060.4,64855.5,0
5532,18453,40699.3,59152.2,0
5533,29633.5,36378.6,66012.1,0
5534,28218.2,41100.9,69319.2,0
5535,53998.4,40466.9,94465.3,0
5536,60838,35059.1,95897.1,0
5537,33987.6,41481.6,75469.2,0
5538,25798.8,54195.3,79994,0
5539,64201.9,40613.7,104816,0
5540,97338.7,43934.5,141273,0
5541,38020.4,55092.4,93112.8,0
5542,39858.4,51839.3,91697.7,0
5543,31008.4,40384.9,71393.3,0
5544,23369.5,53588.1,76957.6,0
5545,61515.3,37421.3,98936.6,0
5546,64861.3,41982.7,106844,0
5547,55911.3,39045.5,94956.8,0
5548,64313.8,59549.6,123863,0
5549,34423.6,40546.4,74969.9,0
5550,67827.3,53122.3,120950,0
5551,96877.5,46631.3,143509,0
5552,23627.1,41473.3,65100.4,0
5553,26506,41781.1,68287.1,0
5554,31601,39723.6,71324.6,0
5555,64864.4,40535.8,105400,0
5556,30098.1,39714.3,69812.4,0
5557,23132.6,41197,64329.6,0
5558,40042.4,40327,80369.4,0
5559,24690.5,39893.4,64583.9,0
5560,94299.5,51865.1,146165,0
5561,49150.2,53125.8,102276,0
5562,102158,38682.7,140841,0
5563,168608,53971.8,222580,0
5564,56446.6,40188.6,96635.2,0
5565,21114,52149,73263,0
5566,19011.5,55126.7,74138.2,0
5567,23999.1,41917.7,65916.8,0
5568,24569,35846.6,60415.6,0
5569,25825.9,50017.1,75843,0
5570,41756.2,52840,94596.2,0
5571,60215.7,41100.8,101317,0
5572,67874,52916.5,120790,0
5573,54230,41311.5,95541.5,0
5574,84699.2,37846.8,122546,0
5575,21109.3,52023.8,73133.1,0
5576,101273,41026.7,142300,0
5577,34042.9,52709.4,86752.3,0
5578,27516.1,54932.3,82448.3,0
5579,31316,39910.6,71226.6,0
5580,68563.6,44124.5,112688,0
5581,47266.8,40909.7,88176.6,0
5582,83676.1,39577.9,123254,0
5583,24998.1,53875.5,78873.6,0
5584,86597.6,40098.7,126696,0
5585,23833.6,35594.5,59428,0
5586,32082.5,39174.4,71256.9,0
5587,29114.8,42269.3,71384.2,0
5588,29131.8,53496.9,82628.7,0
5589,128383,41886,170269,0
5590,19382.7,38057,57439.6,0
5591,26564.7,37537.9,64102.6,0
5592,35569.8,40139.1,75708.9,0
5593,60812.8,38529.3,99342,0
5594,29485.8,55881.8,85367.6,0
5595,56022,43174.9,99197,0
5596,33079.9,56104.6,89184.5,0
5597,27875,54846.5,82721.6,0
5598,46964,39576,86540,0
5599,22932.5,41039.2,63971.7,0
5600,25153.8,51160.9,76314.7,0
5601,50539,41399.7,91938.7,0
5602,59408.3,39587.3,98995.5,0
5603,34491.9,52688.6,87180.6,0
5604,40538.8,38925.6,79464.4,0
5605,33839.1,39018.1,72857.1,0
5606,30516.1,36306.1,66822.2,0
5607,27118.3,53232.7,80351.1,0
5608,68588.7,41021.2,109610,0
5609,39535,42935.7,82470.8,0
5610,34564.3,61463.9,96028.1,0
5611,57723,46425.5,104148,0
5612,30398.2,40785,71183.2,0
5613,33092,35303.5,68395.5,0
5614,32950.2,57403.9,90354.2,0
5615,26491.8,38516.4,65008.1,0
5616,30521.7,39218.8,69740.5,0
5617,45094,56908.7,102003,0
5618,49286.5,55086.4,104373,0
5619,49350.8,40259.2,89610,0
5620,83443.2,36997.3,120440,0
5621,27786.4,40551.9,68338.3,0
5622,24939.7,38335.3,63275,0
5623,19076.2,39945,59021.2,0
5624,36850.2,38858.5,75708.7,0
5625,68465.4,42923.4,111389,0
5626,32018.2,54253.1,86271.3,0
5627,93452,53579.6,147032,0
5628,58066.7,52198.2,110265,0
5629,53789.1,41054.2,94843.4,0
5630,31314.6,36030.1,67344.8,0
5631,25491.5,35841.7,61333.2,0
5632,31173.9,51444.6,82618.5,0
5633,28026.2,40083.8,68110,0
5634,52792.9,39053.3,91846.2,0
5635,70096.3,55938.9,126035,0
5636,37384,36479,73863,0
5637,83509.4,46608.8,130118,0
5638,28559.8,55156.4,83716.2,0
5639,60394.8,41450.8,101846,0
5640,51155.5,38487.6,89643.1,0
5641,48860,55548.6,104409,0
5642,46728.2,55428.6,102157,0
5643,24792.9,36585.3,61378.2,0
5644,68590.6,43592.5,112183,0
5645,32702,38439.7,71141.8,0
5646,87787.4,35415.5,123203,0
5647,24142.9,39450.5,63593.4,0
5648,43948,39071,83019.1,0
5649,62217,35291.7,97508.7,0
5650,29080.8,49980.7,79061.6,0
5651,92707.5,40707.5,133415,0
5652,22355.2,37933.1,60288.3,0
5653,21038.9,36467.4,57506.4,0
5654,38348.6,37257.6,75606.3,0
5655,33520.8,38290.1,71810.9,0
5656,84726.9,39733.7,124461,0
5657,101324,52150,153474,0
5658,64559.9,38659.8,103220,0
5659,22108.4,42541.2,64649.6,0
5660,28782.5,38467,67249.4,0
5661,28538,46799.5,75337.4,0
5662,32163.5,64608.6,96772.1,0
5663,40799.1,42363,83162.1,0
5664,58034.2,37716.4,95750.6,0
5665,25753.1,43773.6,69526.7,0
5666,67288.1,43134.6,110423,0
5667,63309.2,56868.5,120178,0
5668,22539.3,49402.3,71941.6,0
5669,48876.7,39746.3,88623.1,0
5670,26365.9,49793.1,76159,0
5671,50780.7,39867.7,90648.4,0
5672,22941.1,33527.2,56468.3,0
5673,39336.8,34741.9,74078.7,0
5674,48149.6,45026.9,93176.5,0
5675,29630.8,40252.4,69883.2,0
5676,32882.7,42001.4,74884.1,0
5677,106000,56808,162808,0
5678,48235.8,53302.4,101538,0
5679,25741.4,38730.7,64472.1,0
5680,60376.1,37701,98077.1,0
5681,28078.7,42573.8,70652.5,0
5682,38594.7,40823.5,79418.2,0
5683,43449,52788.4,96237.3,0
5684,32286,42348.1,74634.1,0
5685,49398.6,40418,89816.6,0
5686,31276.8,54799.5,86076.2,0
5687,96363.4,37826.3,134190,0
5688,50704.1,48135.7,98839.8,0
5689,57838,33313.2,91151.2,0
5690,26284.3,34667.2,60951.4,0
5691,92548.1,36980,129528,0
5692,30377.4,43382.6,73760,0
5693,101168,36884,138052,0
5694,26015.2,35414.4,61429.6,0
5695,54891.8,53101.4,107993,0
5696,28038.8,44467.1,72505.9,0
5697,74010.9,47923,121934,0
5698,29381.2,49080.3,78461.4,0
5699,87556.1,47240.5,134797,0
5700,30256.7,34772.8,65029.5,0
5701,44721.5,38541.8,83263.3,0
5702,25028,35531.4,60559.4,0
5703,22521.4,37027.1,59548.5,0
5704,22513.1,58533.3,81046.4,0
5705,25284.7,41881.7,67166.4,0
5706,23886,37175,61061.1,0
5707,20769.5,37686.1,58455.6,0
5708,30226.9,39674,69900.9,0
5709,22457,38868.4,61325.4,0
5710,64746.6,39006.8,103753,0
5711,61173.9,34364.6,95538.4,0
5712,26898.2,35949.6,62847.8,0
5713,51224,38545.9,89769.9,0
5714,106653,48533.6,155187,0
5715,67114.9,36646.8,103762,0
5716,19377.8,41358.1,60735.9,0
5717,49864.6,35310.7,85175.3,0
5718,24487.3,42665.1,67152.4,0
5719,39296.1,41641.1,80937.2,0
5720,59077,38275,97352,0
5721,42888.3,41583.8,84472.1,0
5722,23269.2,41237.8,64507,0
5723,83512.4,40469.2,123982,0
5724,45712.9,40953.5,86666.4,0
5725,22752.9,37572.4,60325.3,0
5726,40093.6,34198.4,74291.9,0
5727,66309.1,35794.2,102103,0
5728,35503.9,57024.3,92528.3,0
5729,18592.9,40242.9,58835.8,0
5730,102302,43089.1,145391,0
5731,52935.3,38675.2,91610.5,0
5732,25409.2,41005.8,66414.9,0
5733,49074.9,41098.2,90173.1,0
5734,24856,54328.7,79184.7,0
5735,96913.7,44835.4,141749,0
5736,32790.2,41135.5,73925.7,0
5737,47582,37485.5,85067.4,0
5738,32381,34278.1,66659,0
5739,22587.3,37378.2,59965.5,0
5740,24887.2,35064.4,59951.6,0
5741,28171.6,48733.2,76904.8,0
5742,92799.2,39585.1,132384,0
5743,28953.7,43938.5,72892.2,0
5744,25553.8,41826.2,67380,0
5745,26589.8,39908.3,66498,0
5746,36147.3,37816.1,73963.4,0
5747,21247.7,40657.8,61905.6,0
5748,29409.1,35012.8,64421.9,0
5749,36566.8,39261.4,75828.2,0
5750,27797.2,45908.1,73705.4,0
5751,31284.9,40332.9,71617.8,0
5752,25268.4,35634.4,60902.8,0
5753,24685.1,40199.2,64884.3,0
5754,37487.9,38453.7,75941.6,0
5755,19680.4,42968.1,62648.4,0
5756,128064,39636.8,167700,0
5757,116406,41073.1,157479,0
5758,31554.4,54000.9,85555.3,0
5759,57812.3,41136.9,98949.3,0
5760,50929.3,53849.4,104779,0
5761,32404.4,40357.6,72762,0
5762,25575.8,41311.2,66886.9,0
5763,34867.4,40095.1,74962.5,0
5764,42007.9,41022,83029.9,0
5765,35401.4,53390.4,88791.8,0
5766,18890.4,41626.9,60517.3,0
5767,18342.9,49839.9,68182.9,0
5768,52112.2,43732.7,95844.9,0
5769,29495.1,38042.4,67537.5,0
5770,46729.3,39176.3,85905.7,0
5771,54834.6,40462.8,95297.4,0
5772,29545.2,46946.2,76491.4,0
5773,26788.8,39227,66015.9,0
5774,27996.2,42249.8,70245.9,0
5775,30971.9,38029.8,69001.8,0
5776,27203.5,42369.4,69572.9,0
5777,45076.1,40560.7,85636.8,0
5778,53515.9,56620,110136,0
5779,93603.7,51678.1,145282,0
5780,16986.5,55837.3,72823.8,0
5781,85714,39841.5,125555,0
5782,39896,53358.2,93254.2,0
5783,18079.9,53286.6,71366.6,0
5784,70133.9,41374,111508,0
5785,98044.1,50681.3,148725,0
5786,47148.4,41886.7,89035.1,0
5787,41451.9,38655.9,80107.9,0
5788,28275.9,56536,84811.8,0
