Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,1687,1392640,340,8,32,2,4,4,1,7,1,10,34,4,2202155,2068510,3,13796056,8388617,2,10813440,0,3,38.7764,6881280,3588096,0,0,0.151921,98.2359,0,822083584,0,171687936,12533760,145866752,71598080,0,46694400,0,3,13.6099,0,0,0,1,1,2,23.1259,82.4046,81.9002,640,20904,0,0,96
conv,10535,1392640,340,8,32,2,4,4,2,1,0,10,34,8,45453065,18466260,2,98030140,20578313,2,118128640,90.011,1,48.0524,6225920,1949696,214630400,16384000,0.606112,98.2946,0,822083584,0,584065024,58343424,826507264,206708736,0,97206272,0,1,2.13292,0,0,0,1,1,3,5.60254,80.9137,80.2966,1024,20368,400,0,32
conv,9184,1392640,340,8,32,2,4,4,2,1,1,10,34,8,33643511,18457969,2,76501468,20578313,3,118128640,87.4888,1,41.6439,6881280,2867200,214630400,16384000,0.460362,99.7149,0,822083584,0,584065024,58343424,834867200,271720448,0,100048896,0,1,2.47496,0,0,0,1,1,3,6.54062,80.9089,80.307,1024,20904,400,0,56
conv,1460,1392640,340,8,32,2,4,4,2,7,0,10,34,4,2201747,2068502,2,7901232,4194361,2,10813440,0,3,48.0524,6225920,1949696,0,0,0.299727,100.098,0,822083584,0,194699264,6963200,113475584,58155008,0,45801472,0,3,15.7438,0,0,0,1,1,2,25.7852,81.9392,81.5596,768,20368,0,0,80
conv,1448,1392640,340,8,32,2,4,4,2,7,1,10,34,4,2201747,2068502,2,7901280,4194313,2,10813440,0,3,41.6439,6881280,2867200,0,0,0.299396,99.4477,0,822083584,0,194699264,6963200,121835520,49422336,0,45772800,0,3,15.8091,0,0,0,1,1,2,26.1959,81.9704,81.5853,768,20904,0,0,80
conv,6780,675840,330,8,32,2,4,8,1,1,0,10,33,6,18690535,13544774,3,94350636,19857417,3,110526464,81.705,1,36.9412,4825088,3375104,207585280,11468800,0.30426,99.8555,0,822083584,0,519356416,31772672,803246080,297205760,0,95991808,0,1,3.35171,0,0,0,1,1,4,9.57868,80.898,80.5298,1024,39824,560,0,64
conv,6723,675840,330,8,32,2,4,8,1,1,1,10,33,7,18902076,13543976,3,91631036,19857417,3,110526464,81.2044,1,36.9444,5042176,3112960,207585280,11468800,0.303364,99.6153,0,822083584,0,519356416,31772672,804818944,336527360,0,97589248,0,1,3.38473,0,0,0,1,1,4,9.88328,80.8833,80.5211,768,40872,560,0,80
conv,1310,675840,330,8,32,2,4,8,1,7,0,10,33,5,2152579,2068506,3,12533928,8388617,1,6733824,0,3,37.9006,4358144,3375104,0,0,0.153772,98.9253,0,822083584,0,228749312,6082560,105943040,34013184,0,45854720,0,3,17.7449,0,0,0,1,1,2,30.0208,81.873,81.5668,512,39824,0,0,128
conv,1318,675840,330,8,32,2,4,8,1,7,1,10,33,4,2152531,2068506,3,12534056,8388617,1,6733824,0,3,38.5189,4751360,3112960,0,0,0.153785,98.6461,0,822083584,0,228749312,6082560,108040192,32880640,0,45893632,0,3,17.5328,0,0,0,1,1,2,29.4907,81.8693,81.5634,512,40872,0,0,128
conv,6548,675840,330,8,32,2,4,8,2,1,0,10,33,7,18918507,13537548,3,88960696,15663113,3,110526464,89.5565,1,44.9856,4825088,1908736,207585280,11468800,0.301687,99.3214,0,822083584,0,477763584,29069312,774467584,344733696,0,95268864,0,1,3.47367,0,0,0,1,1,4,10.1858,80.6164,80.3029,1024,39824,560,0,64
conv,6554,675840,330,8,32,2,4,8,2,1,1,10,33,7,18824237,13537667,3,87701944,15663113,3,110526464,89.3933,1,39.8895,5042176,2510848,207585280,11468800,0.302373,99.3025,0,822083584,0,477763584,29069312,781137920,332675072,0,95039488,0,1,3.46563,0,0,0,1,1,4,9.70147,80.6351,80.3196,768,40872,560,0,80
conv,1040,675840,330,8,32,2,4,8,2,7,0,10,33,6,2152531,2068506,2,6768688,4194313,2,6733824,0,3,46.7688,4358144,1908736,0,0,0.155273,101.983,0,822083584,0,177719296,3379200,77164544,30601216,0,42774528,0,4,22.3698,0,0,0,1,1,2,34.3633,81.3634,81.1631,512,39824,0,0,128
conv,1037,675840,330,8,32,2,4,8,2,7,1,10,33,6,2152531,2068522,2,6768696,4194313,2,6733824,0,3,41.7125,4751360,2510848,0,0,0.155554,102.813,0,822083584,0,177719296,3379200,84359168,30076928,0,43016192,0,4,23.1399,0,0,0,1,1,2,35.091,81.3937,81.1917,512,40872,0,0,128
conv,22025,2801664,342,8,32,2,8,1,1,1,0,9,38,8,108779336,30991174,2,141007696,45678601,2,132939776,77.4061,1,43.2266,14450688,1982464,231211008,28901376,0.669959,99.1821,0,822083584,0,1276362752,109068288,1193525248,93061120,0,122839040,0,1,1.03865,0,0,0,1,1,2,4.21028,89.5198,88.8892,1024,10640,392,0,32
conv,21716,2801664,342,8,32,2,8,1,1,1,1,9,38,9,108693103,30991373,2,141008868,45678601,2,132939776,77.4057,1,43.2266,14450688,1982464,231211008,28901376,0.679252,99.5809,0,822083584,0,1276362752,109068288,1296285696,93061120,0,126451712,0,1,1.03935,0,0,0,1,1,2,4.33703,89.5018,88.8892,1024,10792,392,0,32
conv,2929,2801664,342,8,32,2,8,1,1,7,0,9,38,2,2103771,2068798,3,25404048,16777225,2,17334272,0,2,43.2266,14450688,1982464,0,0,0.129617,98.1485,0,822083584,0,119046144,2801664,268681216,103546880,0,45785088,0,2,7.77568,0,0,0,1,1,2,12.1343,90.0608,89.8327,640,10640,0,0,84
conv,2923,2801664,342,8,32,2,8,1,1,7,1,9,38,2,2103331,2068594,3,25403504,16777225,2,17334272,0,2,43.2266,14450688,1982464,0,0,0.259688,99.7866,0,822083584,0,119046144,2801664,371441664,104939520,0,49455104,0,2,7.78878,0,0,0,1,1,2,12.0623,89.9588,89.7476,896,10792,0,0,72
conv,22455,2801664,342,8,32,2,8,1,2,1,0,9,38,8,112205964,30991146,2,130113412,37289993,2,132939776,86.3226,1,43.4214,14450688,1908736,231211008,28901376,0.693738,100.641,0,822083584,0,1302806528,125878272,1163345920,97337344,0,123723776,0,1,1.01471,0,0,0,1,1,2,4.10247,89.4437,88.6918,1024,10640,392,0,31
conv,22822,2801664,342,8,32,2,8,1,2,1,1,9,38,8,113885910,30990127,2,130114076,37290121,2,132939776,86.3218,1,43.2266,14450688,1982464,231211008,28901376,0.708433,101.209,0,822083584,0,1302806528,125878272,1277001728,97337344,0,127696896,0,1,1.0008,0,0,0,1,1,2,4.17369,89.4422,88.7137,1024,10792,392,0,31
conv,2576,2801664,342,8,32,2,8,1,2,7,0,9,38,3,2103315,2068710,2,14508080,8388617,2,17334272,0,3,43.4214,14450688,1908736,0,0,0.136804,97.9557,0,822083584,0,210075648,2801664,238501888,99336192,0,47702016,0,2,8.8479,0,0,0,1,1,2,14.6815,90.295,89.9332,640,10640,0,0,84
conv,2528,2801664,342,8,32,2,8,1,2,7,1,9,38,3,2103619,2068622,2,14508384,8388617,2,17334272,0,3,43.2266,14450688,1982464,0,0,0.2714,99.8716,0,822083584,0,210075648,2801664,352157696,102825984,0,51806208,0,2,9.02487,0,0,0,1,1,2,15.27,90.2267,89.8749,896,10792,0,0,72
conv,14134,1290240,315,8,32,2,8,2,1,1,0,9,35,8,68537551,18592687,2,105256272,33292297,2,119111680,72.1318,1,40.1042,7602176,3112960,218529792,16515072,0.549662,99.3659,0,822083584,0,500334592,73314304,949497856,109727744,0,86593536,0,1,1.60467,0,0,0,1,1,2,3.46148,89.4868,88.5949,1024,19600,448,0,32
conv,14437,1290240,315,8,32,2,8,2,1,1,1,9,35,8,69657448,18597943,2,128444452,33292297,2,119111680,76.1278,1,42.7168,8257536,1802240,218529792,16515072,0.551197,99.5766,0,822083584,0,500334592,73314304,978857984,197808128,0,90722304,0,1,1.58528,0,0,0,1,1,2,3.5541,89.4596,88.6083,1024,19880,448,0,40
conv,2070,1290240,315,8,32,2,8,2,1,7,0,9,35,3,2201129,2068514,4,21876784,16777225,1,9846784,0,2,40.1042,7602176,3112960,0,0,0.134158,98.635,0,822083584,0,111071232,21934080,143142912,56008704,0,40394752,0,2,11.0857,0,0,0,1,1,2,16.053,90.1513,89.2938,512,19600,0,0,124
conv,1809,1290240,315,8,32,2,8,2,1,7,1,9,35,3,2194157,2068522,4,21876784,16777225,1,9846784,0,2,42.7168,8257536,1802240,0,0,0.262979,99.7745,0,822083584,0,111071232,21934080,172503040,52056064,0,41283584,0,2,12.749,0,0,0,1,1,2,18.5098,90.1336,89.2946,640,19880,0,0,94
conv,14158,1290240,315,8,32,2,8,2,2,1,0,9,35,8,69789253,18600940,2,118943704,24903689,2,119111680,85.9961,1,45.7733,7602176,1785856,218529792,16515072,0.548831,99.8909,0,822083584,0,558702592,62992384,921038848,103563264,0,86913024,0,1,1.60233,0,0,0,1,1,2,3.47337,89.4601,88.7518,1024,19600,448,0,32
conv,14293,1290240,315,8,32,2,8,2,2,1,1,9,35,8,70312034,18598802,2,120921684,24903689,2,119111680,86.0627,1,42.8214,8257536,1777664,218529792,16515072,0.549212,100.528,0,822083584,0,558702592,62992384,955416576,185352192,0,90984448,0,1,1.59146,0,0,0,1,1,2,3.54482,89.4468,88.7702,1024,19880,448,0,48
conv,1442,1290240,315,8,32,2,8,2,2,7,0,9,35,4,2194837,2068506,3,11841584,8388617,2,9846784,0,3,45.7733,7602176,1785856,0,0,0.135451,98.3159,0,822083584,0,169439232,11612160,114683904,50085888,0,40718336,0,3,15.963,0,0,0,1,1,2,23.646,90.0985,89.6329,512,19600,0,0,125
conv,1444,1290240,315,8,32,2,8,2,2,7,1,9,35,4,2189294,2068506,3,11841584,8388617,2,9846784,0,3,42.8214,8257536,1777664,0,0,0.266037,99.8288,0,822083584,0,169439232,11612160,149061632,44843008,0,41730048,0,3,15.9646,0,0,0,1,1,2,23.7824,90.0959,89.6416,640,19880,0,0,94
conv,10246,626688,306,8,32,2,8,4,1,1,0,9,34,7,37582332,12406638,3,122414312,27099145,2,112230400,75.349,1,23.7529,7430144,5029888,212189184,10321920,0.276287,98.9883,0,822083584,0,397725696,36343808,887869440,111906816,0,79468544,0,1,2.21189,0,0,0,1,1,3,4.62207,89.2246,88.7116,1024,37520,560,0,48
conv,10147,626688,306,8,32,2,8,4,1,1,1,9,34,7,36877431,12393808,3,109412812,27099145,2,112230400,73.0004,1,35.8619,5316608,2981888,212189184,10321920,0.275729,99.41,0,822083584,0,397725696,36343808,889966592,154374144,0,81035264,0,1,2.23799,0,0,0,1,1,3,4.69069,89.2181,88.715,1024,38056,560,0,64
conv,1916,626688,306,8,32,2,8,4,1,7,0,9,34,3,2201803,2068506,4,20113512,16777225,1,6135808,0,3,24.2972,6881280,5029888,0,0,0.135758,98.9006,0,822083584,0,101400576,10653696,102486016,32215040,0,37496832,0,2,12.0081,0,0,0,1,1,1,16.4621,89.5966,89.0774,384,37520,0,0,163
conv,1902,626688,306,8,32,2,8,4,1,7,1,9,34,3,2201747,2068506,4,20113456,16777225,1,6135808,0,2,36.8654,5046272,2981888,0,0,0.13601,98.8992,0,822083584,0,101400576,10653696,104058880,32841728,0,37572608,0,2,12.1406,0,0,0,1,1,1,16.6968,89.5989,89.0807,384,38056,0,0,156
conv,9626,626688,306,8,32,2,8,4,2,1,0,9,34,7,37148579,12390741,3,101908936,18710537,3,112230400,84.2645,1,28.6277,7430144,2908160,212189184,10321920,0.276927,99.389,0,822083584,0,450166784,31330304,860270592,109469696,0,80039936,0,1,2.35741,0,0,0,1,1,3,4.97098,89.2062,88.7573,1024,37520,560,0,49
conv,9493,626688,306,8,32,2,8,4,2,1,1,9,34,7,36659747,12390541,3,113358456,18710537,3,112230400,85.6917,1,38.7914,5316608,2355200,212189184,10321920,0.276761,99.41,0,822083584,0,450166784,31330304,867170304,306077696,0,87189504,0,1,2.39635,0,0,0,1,1,3,5.85605,89.1878,88.7732,1024,38056,560,0,64
conv,1222,626688,306,8,32,2,8,4,2,7,0,9,34,5,2201747,2068506,3,10508336,8388617,1,6135808,0,3,29.5633,6881280,2908160,0,0,0.135249,98.3458,0,822083584,0,150171648,5640192,74887168,29777920,0,37939200,0,3,19.0335,0,0,0,1,1,2,26.7016,89.5547,89.169,384,37520,0,0,158
conv,1252,626688,306,8,32,2,8,4,2,7,1,9,34,5,2201747,2068506,3,10508336,8388617,1,6135808,0,3,39.9869,5046272,2355200,0,0,0.13561,98.5366,0,822083584,0,150171648,5640192,81262592,23486464,0,37937152,0,3,18.5358,0,0,0,1,1,2,26.5319,89.5723,89.1808,512,38056,0,0,128
conv,32743,16777216,512,8,64,0,1,1,1,1,0,8,64,7,77939772,104838402,3,319292696,106954761,2,308281344,48.2165,0,0,0,0,205520896,102760448,0.717773,99.9466,0,822083584,0,9596567552,822083584,2902458368,385875968,0,458227712,0,1,0.693147,0,0,0,1,1,3,9.90808,100,99.0847,1024,0,200,0,40
conv,22100,16777216,512,8,64,0,1,1,1,7,0,8,64,1,2181547,2069326,2,216530992,4194313,2,205520896,0,0,0,0,0,0,0,0.896005,99.9979,0,822083584,0,1006632960,16777216,1660944384,637534208,0,129499136,0,1,1.02553,0,0,0,1,1,2,4.082,100,100,1024,0,0,0,32
conv,21472,8388608,512,8,64,0,1,2,1,1,0,8,64,7,56041831,60806338,2,179570168,62914569,2,167772160,48,0,0,0,0,115343360,58720256,0.96592,98.1131,0,822083584,0,3850371072,419430400,1778384896,327155712,0,228327424,0,1,1.04258,0,0,0,1,1,2,7.89458,100,98.5075,1024,0,224,0,32
conv,11528,8388608,512,8,64,0,1,2,1,7,0,8,64,1,2202563,2068782,2,121897840,4194313,2,110100480,0,0,0,0,0,0,0,0.927867,99.9455,0,822083584,0,729808896,8388608,897581056,419430400,0,89915392,0,1,1.96739,0,0,0,1,1,2,5.14293,100,100,1024,0,0,0,32
conv,13707,4194304,512,8,64,0,1,4,1,1,0,8,64,7,33760545,38786767,2,120496168,40894473,2,120061952,51.1653,0,0,0,0,115343360,36700160,0.73016,100.068,0,822083584,0,2000683008,209715200,1149239296,599785472,0,151126016,0,1,1.67441,0,0,0,1,1,3,8.10242,100,98.8725,1024,0,280,0,40
conv,6253,4194304,512,8,64,0,1,4,1,7,0,8,64,1,2152555,2069030,3,74580208,4194313,2,62390272,0,0,0,0,0,0,0,0.691827,99.8995,0,822083584,0,444596224,4194304,515899392,201326592,0,62128128,0,1,3.63424,0,0,0,1,1,2,6.81267,100,100,1024,0,0,0,40
conv,9682,2097152,512,8,64,0,1,8,1,1,0,8,64,8,28009109,27772817,2,84641600,29884425,2,73662464,51.8812,0,0,0,0,70254592,25690112,0.725493,99.9239,0,822083584,0,1107296256,104857600,729808896,748683264,0,110624768,0,1,2.34633,0,0,0,1,1,2,8.71022,100,99.2299,1024,0,392,0,40
conv,3587,2097152,512,8,64,0,1,8,1,7,0,8,64,2,2128015,2068922,3,50921520,4194361,2,38535168,0,0,0,0,0,0,0,0.465169,99.7599,0,822083584,0,314572800,2097152,325058560,115343360,0,49348608,0,1,6.34935,0,0,0,1,1,3,10.019,100,100,1024,0,0,0,56
conv,20548,8388608,512,8,64,0,2,1,1,1,0,8,64,8,57736257,60794940,3,277055292,62914569,2,212860928,47.4889,0,0,0,0,205520896,58720256,0.720936,98.8658,0,822083584,0,4395630592,411041792,1837105152,251658240,0,243269632,0,1,1.09797,0,0,0,1,1,3,7.94462,100,99.1379,1024,0,224,0,38
conv,12642,8388608,512,8,64,0,2,1,1,7,0,8,64,1,2143663,2069010,3,174325824,4194313,2,110100480,0,0,0,0,0,0,0,0.947773,99.9044,0,822083584,0,511705088,8388608,897581056,251658240,0,77856768,0,1,1.79458,0,0,0,1,1,2,3.85011,100,100,1024,0,0,0,32
conv,20533,8388608,512,8,64,0,2,1,2,1,0,8,64,8,57777706,60808920,3,277033384,60817417,2,212860928,47.7858,0,0,0,0,205520896,58720256,0.7262,100.32,0,822083584,0,4437573632,411041792,1828716544,268435456,0,244842496,0,1,1.10659,0,0,0,1,1,3,7.9247,100,99.1435,1024,0,224,0,36
conv,12525,8388608,512,8,64,0,2,1,2,7,0,8,64,1,2160976,2069066,3,174325808,2097161,2,110100480,0,0,0,0,0,0,0,0.699449,99.9878,0,822083584,0,562036736,8388608,889192448,436207616,0,84934656,0,1,1.81202,0,0,0,1,1,2,4.30959,100,100,1024,0,0,0,40
conv,14076,4194304,512,8,64,0,2,2,1,1,0,8,64,7,37757483,35632242,3,160212748,37748745,2,139460608,48.0528,0,0,0,0,160432128,33554432,0.722652,99.9174,0,822083584,0,1925185536,209715200,1241513984,364904448,0,144310272,0,1,1.61406,0,0,0,1,1,3,7.12988,100,98.8193,1024,0,256,0,40
conv,6694,4194304,512,8,64,0,2,2,1,7,0,8,64,1,2201747,2068718,3,98697496,4194361,2,59244544,0,0,0,0,0,0,0,0.699582,99.9373,0,822083584,0,369098752,4194304,490733568,230686720,0,59899904,0,1,3.39456,0,0,0,1,1,2,5.96246,100,100,1024,0,0,0,40
conv,14917,4194304,512,8,64,0,2,2,2,1,0,8,64,8,50427350,35641506,3,162113492,35651721,2,139460608,48.9644,0,0,0,0,160432128,33554432,0.960231,99.4321,0,822083584,0,1962934272,209715200,1233125376,364904448,0,145227776,0,1,1.52367,0,0,0,1,1,3,6.91204,100,98.8267,1024,0,256,0,32
conv,6578,4194304,512,8,64,0,2,2,2,7,0,8,64,1,2201827,2068742,3,98697416,2097161,2,59244544,0,0,0,0,0,0,0,0.704868,99.932,0,822083584,0,406847488,4194304,482344960,239075328,0,61079552,0,1,3.45501,0,0,0,1,1,2,6.21005,100,100,1024,0,0,0,40
conv,8704,2097152,512,8,64,0,2,4,1,1,0,8,64,8,27999750,23054556,3,108764624,25165833,3,102760448,51.3632,0,0,0,0,137887744,20971520,0.703103,100.12,0,822083584,0,1042284544,104857600,910163968,402653184,0,103415808,0,1,2.61779,0,0,0,1,1,3,7.79135,100,99.1762,1024,0,320,0,40
conv,3723,2097152,512,8,64,0,2,4,1,7,0,8,64,2,2152531,2069098,3,60883384,4194313,2,33816576,0,0,0,0,0,0,0,0.467913,99.7893,0,822083584,0,264241152,2097152,287309824,115343360,0,46596096,0,1,6.11817,0,0,0,1,1,2,8.82224,100,100,1024,0,0,0,56
conv,8671,2097152,512,8,64,0,2,4,2,1,0,8,64,8,27586634,23053712,3,108168948,23068681,3,102760448,51.9329,0,0,0,0,137887744,20971520,0.704244,100.047,0,822083584,0,1056964608,104857600,901775360,411041792,0,103874560,0,1,2.62204,0,0,0,1,1,3,7.91002,100,99.1798,1024,0,320,0,40
conv,3614,2097152,512,8,64,0,2,4,2,7,0,8,64,2,2152531,2069086,3,60883144,2097161,2,33816576,0,0,0,0,0,0,0,0.477517,99.7953,0,822083584,0,278921216,2097152,278921216,121634816,0,46989312,0,1,6.30432,0,0,0,1,1,2,9.12236,100,100,1024,0,0,0,56
conv,8084,1048576,512,8,64,0,2,8,1,1,0,8,64,7,24616942,16760668,3,85362520,18874377,2,84410368,55.5403,0,0,0,0,126615552,14680064,0.724133,99.833,0,822083584,0,717225984,52428800,744488960,525336576,0,89849856,0,1,2.80118,0,0,0,1,1,3,8.27852,100,99.5259,1024,0,448,0,38
conv,2231,1048576,512,8,64,0,2,8,1,7,0,8,64,3,2127961,2068890,4,41975856,4194313,2,21102592,0,0,0,0,0,0,0,0.238257,99.2245,0,822083584,0,203423744,1048576,185597952,87031808,0,40599552,0,2,10.2705,0,0,0,1,1,2,13.8505,100,100,768,0,0,0,80
conv,9132,1048576,512,8,64,0,2,8,2,1,0,8,64,5,18423995,16751194,2,74109944,16777225,2,84410368,51.5839,0,0,0,0,126615552,14680064,0.491768,99.4085,0,822083584,0,727711744,52428800,736100352,475004928,0,88342528,0,1,2.48178,0,0,0,1,1,2,7.0889,100,99.5178,1024,0,448,0,42
conv,2124,1048576,512,8,64,0,2,8,2,7,0,8,64,3,2128332,2069054,4,41976200,2097209,2,21102592,0,0,0,0,0,0,0,0.244048,98.9943,0,822083584,0,214958080,1048576,177209344,80740352,0,40501248,0,2,10.7716,0,0,0,1,1,2,14.5876,100,100,768,0,0,0,80
conv,18820,4194304,512,8,64,0,4,1,1,1,0,8,64,8,74666547,38784761,3,274139516,45088777,2,165150720,43.6074,0,0,0,0,205520896,36700160,0.676719,101.255,0,822083584,0,2403336192,205520896,1484783616,163577856,0,159776768,0,1,1.22314,0,0,0,1,1,2,5.75708,100,99.3437,1024,0,280,0,35
conv,7452,4194304,512,8,64,0,4,1,1,7,0,8,64,1,2145131,2069306,5,171573672,8388617,2,62390272,0,0,0,0,0,0,0,0.444709,99.9238,0,822083584,0,255852544,4194304,515899392,184549376,0,55705600,0,1,3.05198,0,0,0,1,1,2,4.62909,100,100,1024,0,0,0,56
conv,19056,4194304,512,8,64,0,4,1,2,1,0,8,64,8,76486330,38786886,3,274208812,40894473,2,165150720,44.23,0,0,0,0,205520896,36700160,0.677056,101.42,0,822083584,0,2428502016,205520896,1476395008,167772160,0,160432128,0,1,1.19538,0,0,0,1,1,2,5.95397,100,99.3464,1024,0,280,0,36
conv,7349,4194304,512,8,64,0,4,1,2,7,0,8,64,1,2138171,2069062,4,171573296,4194441,2,62390272,0,0,0,0,0,0,0,0.469728,99.917,0,822083584,0,281018368,4194304,507510784,184549376,0,56229888,0,1,3.09282,0,0,0,1,1,2,4.99121,100,100,1024,0,0,0,56
conv,19086,4194304,512,8,64,0,4,1,4,1,0,8,64,8,75281665,38785765,3,274203184,38797321,2,165150720,44.5005,0,0,0,0,205520896,36700160,0.673496,99.321,0,822083584,0,2432696320,205520896,1472200704,171966464,0,160563200,0,1,1.2095,0,0,0,1,1,2,5.83479,100,99.3469,1024,0,280,0,36
conv,7330,4194304,512,8,64,0,4,1,4,7,0,8,64,1,2140741,2068086,4,171573968,2097161,2,62390272,0,0,0,0,0,0,0,0.474009,99.921,0,822083584,0,285212672,4194304,503316480,192937984,0,56492032,0,1,3.10212,0,0,0,1,1,2,4.8318,100,100,1024,0,0,0,56
conv,12986,2097152,512,8,64,0,4,2,1,1,0,8,64,8,57117751,23057088,3,166086948,29360137,2,125304832,45.8061,0,0,0,0,182976512,20971520,0.72233,100.495,0,822083584,0,962592768,104857600,1082130432,199229440,0,99942400,0,1,1.75435,0,0,0,1,1,3,4.80583,100,99.1475,1024,0,320,0,39
conv,4020,2097152,512,8,64,0,4,2,1,7,0,8,64,2,2202099,2068726,5,97583504,8388617,2,33816576,0,0,0,0,0,0,0,0.468544,99.8695,0,822083584,0,184549376,2097152,287309824,100663296,0,43646976,0,1,5.67103,0,0,0,1,1,2,7.4902,100,100,1024,0,0,0,56
conv,12899,2097152,512,8,64,0,4,2,2,1,0,8,64,8,56713259,23057694,3,165849940,25165833,2,125304832,46.7043,0,0,0,0,182976512,20971520,0.722287,99.7673,0,822083584,0,981467136,104857600,1073741824,190840832,0,100007936,0,1,1.75875,0,0,0,1,1,3,4.8665,100,99.1481,1024,0,320,0,40
conv,3904,2097152,512,8,64,0,4,2,2,7,0,8,64,2,2201747,2068886,5,97583152,4194313,2,33816576,0,0,0,0,0,0,0,0.477445,99.7722,0,822083584,0,203423744,2097152,278921216,117440512,0,44498944,0,1,5.83432,0,0,0,1,1,2,7.92213,100,100,1024,0,0,0,56
conv,12965,2097152,512,8,64,0,4,2,4,1,0,8,64,8,56984398,23056290,3,166007632,23068681,2,125304832,47.3245,0,0,0,0,182976512,20971520,0.722692,99.0523,0,822083584,0,985661440,104857600,1069547520,195035136,0,100139008,0,1,1.74885,0,0,0,1,1,3,4.93261,100,99.1492,1024,0,320,0,37
conv,3899,2097152,512,8,64,0,4,2,4,7,0,8,64,2,2201747,2067242,5,97583320,2097161,2,33816576,0,0,0,0,0,0,0,0.478846,99.9277,0,822083584,0,207618048,2097152,274726912,104857600,0,44105728,0,1,5.84643,0,0,0,1,1,2,7.94114,100,100,1024,0,0,0,56
conv,7960,1048576,512,8,64,0,4,4,1,1,0,8,64,8,30880383,15188865,4,124117776,21495817,3,105381888,52.554,0,0,0,0,171704320,13107200,0.485883,99.0688,0,822083584,0,682622976,52428800,900726784,365953024,0,88670208,0,1,2.83987,0,0,0,1,1,3,7.59857,100,99.5196,1024,0,400,0,48
conv,2327,1048576,512,8,64,0,4,4,1,7,0,8,64,3,2152531,2069038,5,60588080,8388617,2,19529728,0,0,0,0,0,0,0,0.237038,99.1659,0,822083584,0,132120576,1048576,173015040,75497472,0,37617664,0,2,9.82383,0,0,0,1,1,2,11.9543,100,100,768,0,0,0,80
conv,9649,1048576,512,8,64,0,4,4,2,1,0,8,64,8,43419463,15187335,3,138212948,17301513,2,105381888,58.3303,0,0,0,0,171704320,13107200,0.729069,99.5065,0,822083584,0,535822336,52428800,892338176,208666624,0,78905344,0,1,2.36408,0,0,0,1,1,3,4.87036,100,99.4601,1024,0,400,0,38
conv,2217,1048576,512,8,64,0,4,4,2,7,0,8,64,3,2152534,2068918,5,60588224,4194313,2,19529728,0,0,0,0,0,0,0,0.239024,98.9237,0,822083584,0,139460608,1048576,164626432,54525952,0,36929536,0,2,10.3196,0,0,0,1,1,2,12.748,100,100,896,0,0,0,72
conv,9721,1048576,512,8,64,0,4,4,4,1,0,8,64,8,43338942,15184758,3,136410256,15204361,2,105381888,58.6151,0,0,0,0,171704320,13107200,0.7304,99.6076,0,822083584,0,540016640,52428800,888143872,208666624,0,78905344,0,1,2.32961,0,0,0,1,1,3,4.81246,100,99.4601,1024,0,400,0,40
conv,2212,1048576,512,8,64,0,4,4,4,7,0,8,64,3,2152547,2066882,5,60588080,2097161,2,19529728,0,0,0,0,0,0,0,0.24441,99.213,0,822083584,0,143654912,1048576,160432128,39845888,0,36470784,0,2,10.4016,0,0,0,1,1,2,12.8519,100,100,896,0,0,0,72
conv,7098,524288,512,8,64,0,4,8,1,1,0,8,64,8,29875778,11300206,4,123567152,17563657,3,95420416,64.285,0,0,0,0,166068224,9175040,0.4807,99.5466,0,822083584,0,384827392,26214400,798490624,316669952,0,73596928,0,1,3.21303,0,0,0,1,1,3,6.97879,100,99.7106,1024,0,560,0,56
conv,1579,524288,512,8,64,0,4,8,1,7,0,8,64,4,2134932,2129705,6,42090728,8388617,2,12386304,0,0,0,0,0,0,0,0.244656,97.4967,0,822083584,0,101711872,524288,115867648,45088768,0,33914880,0,2,14.6512,0,0,0,1,1,2,17.2903,100,100,512,0,0,0,128
conv,7163,524288,512,8,64,0,4,8,2,1,0,8,64,8,30510481,11247674,4,124690896,13369353,3,95420416,66.4461,0,0,0,0,166068224,9175040,0.486243,98.4967,0,822083584,0,398458880,26214400,790102016,341835776,0,74547200,0,1,3.14281,0,0,0,1,1,3,7.01491,100,99.7143,1024,0,560,0,56
conv,1475,524288,512,8,64,0,4,8,2,7,0,8,64,4,2143524,2069239,6,42090544,4194313,2,12386304,0,0,0,0,0,0,0,0.24303,96.7343,0,822083584,0,107479040,524288,107479040,45613056,0,33849344,0,2,15.9161,0,0,0,1,1,2,18.8787,100,100,512,0,0,0,128
