Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,5125,524288,256,32,8,1,8,4,4,1,1,32,8,57.8418,1.33984e+07,1.12613e+07,54.035,8.55869e+07,1.33694e+07,0.684813,1.89235e+06,6.50191,5.96846e+06,5.49988e+06,9.42823e+07,9.17504e+06,24.5309,97.8718,0,8.22084e+08,0,4.55082e+08,4.15662e+07,8.74922e+08,1.31072e+07,0,7.67631e+07,0,6.34428,0,0,6.42381,0,7.09771,31.9398,99.8119,896,39976,560,0,68
conv,2667,524288,256,32,8,1,8,4,4,7,0,32,8,43.0922,2.10344e+06,2.09718e+06,31.0579,8.79817e+06,4.19432e+06,3.02,1.89235e+06,27.2468,5.24437e+06,5.51725e+06,0,0,24.2896,97.4411,0,8.22084e+08,0,1.49008e+08,1.58761e+07,9.16357e+07,5.76717e+06,0,4.49126e+07,0,23.0889,0,0,8.30255,0,18.2298,31.8971,99.6785,512,39824,0,0,124
conv,2708,524288,256,32,8,1,8,4,4,7,1,32,8,42.4509,2.10361e+06,2.0973e+06,30.6301,8.86172e+06,4.19444e+06,2.97413,1.89235e+06,27.3863,5.63735e+06,5.51927e+06,0,0,24.3167,97.4365,0,8.22084e+08,0,1.49008e+08,1.58761e+07,9.32086e+07,5.76717e+06,0,4.49618e+07,0,22.6879,0,0,8.19756,0,17.9328,31.8972,99.6789,512,39976,0,0,124
conv,29741,34865152,532,32,8,2,1,1,1,1,0,38,14,46.4236,5.05566e+07,1.20925e+08,17.4641,9.32782e+07,1.24514e+08,1.71503,3.32268e+07,1.88847,3.21126e+07,1.12284e+06,1.22784e+08,1.22694e+08,51.6112,99.6107,0,8.22084e+08,0,5.04889e+09,9.09902e+08,3.37484e+09,1.87014e+09,0,4.73301e+08,0,3.78028,0,0,3.56346,0,6.31391,25.9485,81.089,1024,2128,200,0,63
conv,28071,34865152,532,32,8,2,1,1,1,1,1,38,14,48.5112,4.89438e+07,1.20026e+08,14.194,9.08506e+07,1.24513e+08,1.42428,3.32268e+07,2.28674,4.8169e+07,1.97627e+06,1.22305e+08,1.22011e+08,50.461,99.3807,0,8.22084e+08,0,5.04889e+09,9.09902e+08,3.37484e+09,1.87014e+09,0,4.73301e+08,0,3.10861,0,0,2.93032,0,5.19207,25.9485,81.089,1024,2184,200,0,63
conv,4429,34865152,532,32,8,2,1,1,1,7,0,38,14,12.5914,2.10335e+06,2.09713e+06,5.20028,4.98614e+06,2.48769e+06,16.2725,3.32268e+07,16.3468,3.21126e+07,1.11411e+06,0,0,32.3534,77.0937,0,8.22084e+08,0,3.82206e+08,1.04595e+08,1.73067e+09,2.60833e+08,0,1.28123e+08,0,10.9736,0,0,20.6953,0,19.1211,26.8379,83.8683,1024,2128,0,0,63
conv,4623,34865152,532,32,8,2,1,1,1,7,1,38,14,11.5337,2.1054e+06,2.09725e+06,4.72261,4.9969e+06,2.48686e+06,14.6997,3.32268e+07,21.9504,4.8169e+07,1.96608e+06,0,0,31.4096,76.5073,0,8.22084e+08,0,3.82206e+08,1.04595e+08,1.73067e+09,2.60833e+08,0,1.28123e+08,0,10.0596,0,0,18.9716,0,17.5286,26.8379,83.8683,1024,2184,0,0,63
conv,18633,13697024,418,32,8,2,1,2,1,1,0,38,11,49.6524,4.04165e+07,7.16261e+07,13.5983,6.02308e+07,7.22123e+07,1.14844,1.69738e+07,2.04261,2.75251e+07,1.57286e+06,6.86403e+07,6.97119e+07,57.129,98.9978,0,8.22084e+08,0,3.13891e+09,4.52133e+08,1.53118e+09,1.5768e+08,0,2.40583e+08,0,2.6078,0,0,2.07454,0,4.13007,25.9085,80.964,1024,3344,224,0,64
conv,18826,13697024,418,32,8,2,1,2,1,1,1,38,11,50.0532,4.04828e+07,7.16519e+07,13.5452,6.02144e+07,7.22121e+07,1.13351,1.69738e+07,2.03534,2.75251e+07,1.57286e+06,6.84519e+07,6.97684e+07,57.3401,98.9182,0,8.22084e+08,0,3.13891e+09,4.52133e+08,1.53118e+09,1.5768e+08,0,2.40583e+08,0,2.6006,0,0,2.06881,0,4.11866,25.9085,80.964,1024,3432,224,0,64
conv,3130,13697024,418,32,8,2,1,2,1,7,0,38,11,26.0712,2.10366e+06,2.0971e+06,9.28838,3.95906e+06,2.48609e+06,16.2088,1.69738e+07,28.6711,2.75251e+07,1.57286e+06,0,0,66.4456,99.8329,0,8.22084e+08,0,2.74792e+08,4.10911e+07,9.52369e+08,1.17965e+08,0,8.58522e+07,0,17.0686,0,0,18.0708,0,20.5147,26.3962,82.4881,1024,3344,0,0,62
conv,3141,13697024,418,32,8,2,1,2,1,7,1,38,11,26.029,2.10338e+06,2.09705e+06,9.28062,3.95927e+06,2.48598e+06,16.211,1.69738e+07,28.6764,2.75251e+07,1.57286e+06,0,0,66.4223,99.8457,0,8.22084e+08,0,2.74792e+08,4.10911e+07,9.52369e+08,1.17965e+08,0,8.58522e+07,0,17.0696,0,0,18.0718,0,20.5159,26.3962,82.4881,1024,3432,0,0,62
conv,13434,6225920,380,32,8,2,1,4,1,1,0,38,10,52.1579,3.49035e+07,4.56719e+07,14.4895,5.0794e+07,4.60535e+07,0.864867,8.78182e+06,1.89509,1.72032e+07,1.31072e+06,6.84858e+07,4.35702e+07,61.2363,99.9413,0,8.22084e+08,0,1.89632e+09,2.62799e+08,1.17139e+09,3.46128e+08,0,1.77734e+08,0,3.18064,0,0,2.28129,0,4.40674,26.1471,81.7098,1024,5776,280,0,62
conv,13590,6225920,380,32,8,2,1,4,1,1,1,38,10,51.8439,3.49216e+07,4.56725e+07,14.402,5.07448e+07,4.60543e+07,0.852237,8.78182e+06,1.88264,1.72032e+07,1.31072e+06,6.85525e+07,4.35805e+07,61.2711,99.9342,0,8.22084e+08,0,1.89632e+09,2.62799e+08,1.17139e+09,3.46128e+08,0,1.77734e+08,0,3.15998,0,0,2.26647,0,4.37811,26.1471,81.7098,1024,5928,280,0,62
conv,2671,6225920,380,32,8,2,1,4,1,7,0,38,10,42.6821,2.10342e+06,2.09721e+06,13.9778,3.42297e+06,2.48572e+06,13.7875,8.78182e+06,29.7752,1.72032e+07,1.31072e+06,0,0,59.4647,99.6795,0,8.22084e+08,0,1.97919e+08,1.86778e+07,5.63216e+08,6.52083e+07,0,6.44219e+07,0,26.907,0,0,17.3968,0,25.3363,26.5443,82.9508,1024,5776,0,0,63
conv,2665,6225920,380,32,8,2,1,4,1,7,1,38,10,42.7259,2.1034e+06,2.09716e+06,13.9656,3.42355e+06,2.48575e+06,13.7951,8.78182e+06,29.7362,1.72032e+07,1.31072e+06,0,0,59.4553,99.6695,0,8.22084e+08,0,1.97919e+08,1.86778e+07,5.63216e+08,6.52083e+07,0,6.44219e+07,0,26.8745,0,0,17.3758,0,25.3057,26.5443,82.9508,1024,5928,0,0,63
conv,10063,2801664,342,32,8,2,1,8,1,1,0,38,9,55.7492,2.76248e+07,3.26038e+07,15.2672,3.86378e+07,3.29612e+07,0.655462,4.71859e+06,1.91226,1.20422e+07,1.21242e+06,4.17136e+07,3.05059e+07,61.8937,99.8986,0,8.22084e+08,0,1.17159e+09,1.51011e+08,7.52419e+08,5.01187e+08,0,1.33849e+08,0,3.84984,0,0,2.077,0,4.73327,26.1856,81.8299,1024,10640,392,0,62
conv,10076,2801664,342,32,8,2,1,8,1,1,1,38,9,55.1577,2.75582e+07,3.26043e+07,15.2558,3.86287e+07,3.29602e+07,0.655099,4.71859e+06,1.91066,1.20422e+07,1.21242e+06,4.17066e+07,3.05135e+07,61.7765,99.9018,0,8.22084e+08,0,1.17159e+09,1.51011e+08,7.52419e+08,5.01187e+08,0,1.33849e+08,0,3.84648,0,0,2.07519,0,4.72914,26.1856,81.8299,1024,10920,392,0,62
conv,2456,2801664,342,32,8,2,1,8,1,7,0,38,9,60.3349,2.10355e+06,2.09707e+06,19.0407,3.19451e+06,2.48907e+06,10.5359,4.71859e+06,29.9231,1.20422e+07,1.21242e+06,0,0,58.483,99.4647,0,8.22084e+08,0,1.63365e+08,8.40499e+06,3.6864e+08,4.06979e+07,0,5.40099e+07,0,37.7378,0,0,15.9839,0,30.1455,26.3604,82.3762,1024,10640,0,0,64
conv,2452,2801664,342,32,8,2,1,8,1,7,1,38,9,60.9005,2.10365e+06,2.09707e+06,19.1882,3.19199e+06,2.48903e+06,10.5747,4.71859e+06,30.1692,1.20422e+07,1.21242e+06,0,0,58.1815,99.3263,0,8.22084e+08,0,1.63365e+08,8.40499e+06,3.6864e+08,4.06979e+07,0,5.40099e+07,0,38.1011,0,0,16.1378,0,30.4357,26.3604,82.3762,1024,10920,0,0,64
conv,16534,16056320,490,32,8,2,2,1,1,1,0,35,14,54.0841,3.96605e+07,6.60047e+07,18.2214,8.72006e+07,6.67374e+07,1.20166,1.54993e+07,1.54096,1.65151e+07,2.05528e+06,1.12342e+08,6.42362e+07,54.1245,99.9579,0,8.22084e+08,0,2.71116e+09,4.1871e+08,1.66645e+09,1.48813e+09,0,2.51167e+08,0,3.25687,0,0,2.33276,0,4.92588,28.5947,89.3583,1024,3920,224,0,58
conv,17180,16056320,490,32,8,2,2,1,1,1,1,35,14,52.8501,3.97591e+07,6.59999e+07,17.9,8.76249e+07,6.6726e+07,1.15038,1.54993e+07,2.63673,3.11951e+07,2.05407e+06,1.12333e+08,6.41828e+07,54.201,99.9511,0,8.22084e+08,0,2.64405e+09,4.1871e+08,1.90133e+09,1.42102e+09,0,2.54706e+08,0,3.0996,0,0,2.6023,0,4.89309,28.5926,89.3518,1024,3976,224,0,64
conv,3257,16056320,490,32,8,2,2,1,1,7,0,35,14,23.5743,2.10334e+06,2.09722e+06,8.5994,4.35807e+06,2.26694e+06,14.0286,1.54993e+07,16.8844,1.65151e+07,2.03162e+06,0,0,31.4644,81.8291,0,8.22084e+08,0,2.57622e+08,1.60563e+07,7.26925e+08,1.36839e+08,0,6.94026e+07,0,16.879,0,0,13.8993,0,18.2402,28.9386,90.4332,896,3920,0,0,66
conv,3184,16056320,490,32,8,2,2,1,1,7,1,35,14,24.9651,2.10334e+06,2.09713e+06,9.50646,4.35845e+06,2.53256e+06,14.1739,1.54993e+07,31.3303,3.11951e+07,2.03162e+06,0,0,70.7939,99.8404,0,8.22084e+08,0,2.57622e+08,1.60563e+07,9.61806e+08,1.36839e+08,0,7.76602e+07,0,14.6861,0,0,15.87,0,17.7592,28.8861,90.269,1024,3976,0,0,62
conv,16742,16056320,490,32,8,2,2,1,2,1,0,35,14,53.2405,3.75814e+07,6.59708e+07,17.6522,8.23862e+07,6.65135e+07,1.14318,1.4975e+07,1.50478,1.65151e+07,1.0426e+06,1.12354e+08,6.42553e+07,53.5275,99.9389,0,8.22084e+08,0,3.1627e+09,4.50822e+08,1.62595e+09,1.12742e+09,0,2.56082e+08,0,3.27882,0,0,2.30431,0,5.03031,28.6186,89.433,1024,3920,224,0,58
conv,16812,16056320,490,32,8,2,2,1,2,1,1,35,14,51.8205,3.72196e+07,6.59481e+07,17.2737,8.19308e+07,6.65142e+07,1.13846,1.4975e+07,2.68653,3.11951e+07,2.06328e+06,1.12353e+08,6.42178e+07,53.157,99.9205,0,8.22084e+08,0,3.21231e+09,4.50822e+08,1.87689e+09,9.43587e+08,0,2.60145e+08,0,3.26365,0,0,2.60031,0,5.01563,28.6202,89.4382,1024,3976,224,0,64
conv,3251,16056320,490,32,8,2,2,1,2,7,0,35,14,23.7743,2.10344e+06,2.09703e+06,8.70782,4.3576e+06,2.27523e+06,13.6853,1.4975e+07,16.1794,1.65151e+07,1.01581e+06,0,0,31.2847,81.6026,0,8.22084e+08,0,3.55402e+08,4.8169e+07,6.86424e+08,1.20783e+08,0,7.23845e+07,0,16.7029,0,0,13.3693,0,19.2778,28.9814,90.567,896,3920,0,0,66
conv,3153,16056320,490,32,8,2,2,1,2,7,1,35,14,25.7809,2.10332e+06,2.09712e+06,9.41724,4.35704e+06,2.28552e+06,14.0759,1.4975e+07,32.2376,3.11951e+07,2.03162e+06,0,0,71.258,99.835,0,8.22084e+08,0,3.55402e+08,4.8169e+07,9.37361e+08,1.20783e+08,0,8.11663e+07,0,14.7576,0,0,15.945,0,19.0999,28.9374,90.4295,1024,3976,0,0,63
conv,12499,6307840,385,32,8,2,2,2,1,1,0,35,11,61.4765,3.44227e+07,3.87948e+07,18.3674,5.47909e+07,3.97993e+07,1.03077,8.07731e+06,1.95659,1.20586e+07,2.29376e+06,8.77367e+07,3.66897e+07,82.5219,99.9321,0,8.22084e+08,0,1.51064e+09,2.62291e+08,1.11582e+09,5.87432e+08,0,1.55517e+08,0,2.9706,0,0,2.57332,0,5.00138,28.584,89.3249,1024,6160,256,0,60
conv,10844,6307840,385,32,8,2,2,2,1,1,1,35,11,55.4089,2.72842e+07,3.87631e+07,16.801,4.66874e+07,3.96026e+07,1.02466,8.07731e+06,2.15568,1.3566e+07,2.29376e+06,8.77263e+07,3.67121e+07,54.9127,99.8754,0,8.22084e+08,0,1.55258e+09,2.62291e+08,1.13259e+09,6.29375e+08,0,1.59056e+08,0,3.07478,0,0,2.61922,0,5.13079,28.5809,89.3152,896,6248,256,0,65
conv,2582,6307840,385,32,8,2,2,2,1,7,0,35,11,48.2796,2.10416e+06,2.09723e+06,18.6118,3.46197e+06,3.49569e+06,14.3478,8.07731e+06,26.2269,1.20586e+07,2.29376e+06,0,0,61.5527,99.702,0,8.22084e+08,0,2.03899e+08,3.15392e+07,4.06979e+08,6.72727e+07,0,5.45423e+07,0,27.9221,0,0,13.0361,0,24.247,28.7005,89.6891,896,6160,0,0,66
conv,5040,6307840,385,32,8,2,2,2,1,7,1,35,11,46.6645,2.10333e+06,2.09692e+06,17.8326,3.46085e+06,3.44784e+06,13.8444,8.07731e+06,27.8905,1.3566e+07,2.29376e+06,0,0,61.5224,99.6918,0,8.22084e+08,0,2.03899e+08,3.15392e+07,4.23756e+08,6.72727e+07,0,5.51322e+07,0,26.9504,0,0,13.0886,0,23.6562,28.6978,89.6805,896,6248,0,0,66
conv,10780,6307840,385,32,8,2,2,2,2,1,0,35,11,61.9039,3.44743e+07,3.87933e+07,18.0985,5.37527e+07,3.89838e+07,0.977107,7.65133e+06,1.78962,1.20586e+07,1.14688e+06,8.77603e+07,3.67237e+07,81.4959,99.9197,0,8.22084e+08,0,1.70556e+09,2.3706e+08,1.0822e+09,3.27287e+08,0,1.49848e+08,0,3.36089,0,0,2.49711,0,4.84085,28.5426,89.1958,1024,6160,256,0,60
conv,10892,6307840,385,32,8,2,2,2,2,1,1,35,11,55.6389,2.73771e+07,3.87654e+07,16.5287,4.61067e+07,3.89855e+07,0.964549,7.65133e+06,2.04957,1.3566e+07,1.72032e+06,8.78005e+07,3.67169e+07,54.4249,99.9058,0,8.22084e+08,0,1.7475e+09,2.3706e+08,1.10528e+09,3.6923e+08,0,1.536e+08,0,3.44201,0,0,2.53855,0,4.94174,28.5419,89.1933,896,6248,256,0,65
conv,2534,6307840,385,32,8,2,2,2,2,7,0,35,11,52.9027,2.10335e+06,2.09718e+06,16.7207,3.42409e+06,2.28241e+06,14.8907,7.65133e+06,26.499,1.20586e+07,1.14688e+06,0,0,59.5134,99.665,0,8.22084e+08,0,2.22757e+08,1.89235e+07,3.73359e+08,5.4657e+07,0,5.30022e+07,0,29.9076,0,0,13.1663,0,25.8163,28.6609,89.5653,896,6160,0,0,66
conv,2565,6307840,385,32,8,2,2,2,2,7,1,35,11,49.8435,2.10332e+06,2.09674e+06,15.7518,3.42565e+06,2.27985e+06,14.0239,7.65133e+06,28.7715,1.3566e+07,1.72032e+06,0,0,60.6875,99.6763,0,8.22084e+08,0,2.22757e+08,1.89235e+07,3.96444e+08,5.4657e+07,0,5.38051e+07,0,28.1734,0,0,13.1396,0,24.6877,28.6623,89.5697,896,6248,0,0,66
conv,7693,2867200,350,32,8,2,2,4,1,1,0,35,10,56.7256,1.88887e+07,2.50313e+07,17.2269,3.04777e+07,2.68442e+07,0.845285,4.3008e+06,1.95838,7.53664e+06,1.93331e+06,7.52447e+07,2.29397e+07,55.2256,99.8559,0,8.22084e+08,0,1.082e+09,1.5265e+08,8.61471e+08,3.52338e+08,0,1.16998e+08,0,4.57397,0,0,3.03897,0,5.83081,28.8663,90.2071,768,10640,320,0,76
conv,7847,2867200,350,32,8,2,2,4,1,1,1,35,10,57.8341,1.95554e+07,2.50323e+07,16.9973,3.12354e+07,2.68048e+07,0.8266,4.3008e+06,2.09438,8.47872e+06,1.93331e+06,7.53541e+07,2.29364e+07,55.565,99.8892,0,8.22084e+08,0,1.12604e+09,1.5265e+08,8.71956e+08,4.69778e+08,0,1.23044e+08,0,4.61322,0,0,3.00086,0,5.98286,28.8455,90.1423,896,10792,320,0,72
conv,2412,2867200,350,32,8,2,2,4,1,7,0,35,10,71.8623,2.10332e+06,2.09703e+06,27.3509,3.18081e+06,3.6728e+06,11.4059,4.3008e+06,25.7333,7.53664e+06,1.93331e+06,0,0,56.2312,99.4504,0,8.22084e+08,0,1.72704e+08,1.4336e+07,2.47005e+08,4.10911e+07,0,4.56049e+07,0,41.2766,0,0,11.6734,0,30.3423,29.0311,90.7221,1024,10640,0,0,64
conv,2430,2867200,350,32,8,2,2,4,1,7,1,35,10,69.1639,2.10332e+06,2.09724e+06,27.307,3.18583e+06,3.90417e+06,10.9255,4.3008e+06,27.2123,8.47872e+06,1.93331e+06,0,0,55.0132,99.3779,0,8.22084e+08,0,1.72704e+08,1.4336e+07,2.57491e+08,4.10911e+07,0,4.59735e+07,0,39.8226,0,0,11.7354,0,29.51,29.0264,90.7074,1024,10792,0,0,64
conv,7662,2867200,350,32,8,2,2,4,2,1,0,35,10,57.2808,1.90569e+07,2.50286e+07,16.6635,2.99122e+07,2.52224e+07,0.787369,3.95674e+06,1.76084,7.53664e+06,966656,7.53998e+07,2.29349e+07,54.4526,99.8719,0,8.22084e+08,0,1.11425e+09,1.29139e+08,8.31291e+08,1.73285e+08,0,1.09281e+08,0,4.81646,0,0,2.95303,0,5.48517,28.6871,89.6472,768,10640,320,0,76
conv,7679,2867200,350,32,8,2,2,4,2,1,1,35,10,58.1302,1.97669e+07,2.50277e+07,16.9116,3.05075e+07,2.52222e+07,0.782726,3.95674e+06,2.05048,8.47872e+06,1.44998e+06,7.5408e+07,2.29446e+07,54.91,99.8642,0,8.22084e+08,0,1.04553e+09,1.29139e+08,8.47225e+08,4.03489e+08,0,1.15499e+08,0,4.60997,0,0,3.01316,0,5.80853,28.6788,89.6214,896,10792,320,0,72
conv,2349,2867200,350,32,8,2,2,4,2,7,0,35,10,82.0868,2.1034e+06,2.09692e+06,23.9816,2.9574e+06,2.27831e+06,12.0618,3.95674e+06,26.4978,7.53664e+06,966656,0,0,54.6306,99.3567,0,8.22084e+08,0,1.61595e+08,8.6016e+06,2.16826e+08,3.01957e+07,0,4.34749e+07,0,46.4272,0,0,11.8572,0,33.2271,28.906,90.3312,1024,10640,0,0,64
conv,2369,2867200,350,32,8,2,2,4,2,7,1,35,10,79.7431,2.10344e+06,2.09699e+06,23.1584,2.9591e+06,2.28178e+06,11.6394,3.95674e+06,29.7595,8.47872e+06,1.44998e+06,0,0,52.8135,99.1985,0,8.22084e+08,0,1.61595e+08,8.6016e+06,2.32759e+08,3.01957e+07,0,4.40238e+07,0,44.8548,0,0,12.2661,0,32.507,28.914,90.3563,1024,10792,0,0,64
conv,6365,1290240,315,32,8,2,2,8,1,1,0,35,9,64.5992,1.96449e+07,1.81563e+07,24.3061,4.10129e+07,2.05354e+07,0.629421,2.44531e+06,2.09745,6.06088e+06,1.84618e+06,6.9231e+07,1.60564e+07,54.5371,99.8148,0,8.22084e+08,0,7.81328e+08,5.78314e+07,7.11229e+08,2.04988e+08,0,9.08698e+07,0,6.11602,0,0,3.27089,0,5.94822,28.6552,89.5474,768,19600,448,0,74
conv,6369,1290240,315,32,8,2,2,8,1,1,1,35,9,64.8515,1.96403e+07,1.81545e+07,24.3034,4.08995e+07,2.05456e+07,0.633452,2.44531e+06,2.31347,6.8564e+06,1.84836e+06,6.92786e+07,1.60562e+07,54.4051,99.7863,0,8.22084e+08,0,7.48823e+08,5.78314e+07,7.18569e+08,3.1404e+08,0,9.38189e+07,0,6.22498,0,0,3.31644,0,6.16313,28.6485,89.5267,768,19880,448,0,80
conv,2318,1290240,315,32,8,2,2,8,1,7,0,35,9,83.3816,2.12526e+06,2.09713e+06,45.4428,5.3063e+06,4.53289e+06,7.51356,2.44531e+06,22.9747,5.52026e+06,1.86446e+06,0,0,82.2018,98.9331,0,8.22084e+08,0,1.51908e+08,6.4512e+06,1.67018e+08,2.88604e+07,0,4.11361e+07,0,47.7275,0,0,9.05744,0,31.8332,28.9069,90.3341,1024,19600,0,0,64
conv,2325,1290240,315,32,8,2,2,8,1,7,1,35,9,81.8558,2.127e+06,2.09734e+06,44.2821,5.33766e+06,4.51005e+06,7.34739,2.44531e+06,24.2929,6.15434e+06,1.86975e+06,0,0,82.1627,99.0467,0,8.22084e+08,0,1.51908e+08,6.4512e+06,1.74359e+08,2.88604e+07,0,4.13942e+07,0,46.45,0,0,9.20364,0,31.1754,28.904,90.3251,1024,19880,0,0,64
conv,6386,1290240,315,32,8,2,2,8,2,1,0,35,9,64.5875,1.96469e+07,1.81594e+07,22.0855,3.76109e+07,1.83435e+07,0.544562,2.12582e+06,1.86365,6.08885e+06,925758,6.91513e+07,1.6056e+07,54.1656,99.805,0,8.22084e+08,0,7.09091e+08,5.52509e+07,6.8277e+08,2.46108e+08,0,8.86907e+07,0,6.07942,0,0,3.15309,0,5.81764,28.5954,89.3607,768,19600,448,0,74
conv,6341,1290240,315,32,8,2,2,8,2,1,1,35,9,64.5249,1.96945e+07,1.81577e+07,22.0156,3.75072e+07,1.83432e+07,0.546032,2.12582e+06,2.18542,6.87422e+06,1.38221e+06,6.93032e+07,1.60564e+07,54.2139,99.8255,0,8.22084e+08,0,7.73054e+08,5.52509e+07,6.95128e+08,2.58691e+08,0,9.18036e+07,0,6.1236,0,0,3.20119,0,6.00824,28.5958,89.3618,768,19880,448,0,80
conv,2300,1290240,315,32,8,2,2,8,2,7,0,35,9,87.2295,2.12091e+06,2.09715e+06,24.497,2.78783e+06,2.28553e+06,6.83062,2.12582e+06,20.5626,5.39902e+06,922217,0,0,81.2345,98.9858,0,8.22084e+08,0,1.31875e+08,3.87072e+06,1.38559e+08,1.88252e+07,0,3.90308e+07,0,48.8711,0,0,7.92773,0,31.5596,28.7843,89.9511,1024,19600,0,0,64
conv,2299,1290240,315,32,8,2,2,8,2,7,1,35,9,86.7777,2.11932e+06,2.0971e+06,24.487,2.78082e+06,2.28891e+06,6.84339,2.12582e+06,24.2129,6.08124e+06,1.37497e+06,0,0,80.5147,98.809,0,8.22084e+08,0,1.31875e+08,3.87072e+06,1.50917e+08,1.88252e+07,0,3.94527e+07,0,48.9666,0,0,8.62673,0,31.963,28.7934,89.9794,1024,19880,0,0,64
conv,11612,7798784,476,32,8,2,4,1,1,1,0,34,14,64.8654,4.20767e+07,4.10195e+07,25.2334,9.64079e+07,4.13528e+07,0.961094,8.20838e+06,2.69221,1.83501e+07,3.31936e+06,1.09137e+08,3.89867e+07,55.8276,99.9407,0,8.22084e+08,0,1.59167e+09,2.24723e+08,1.39946e+09,9.26417e+08,0,1.75374e+08,0,3.82101,0,0,3.00606,0,5.32574,28.6611,89.5658,1024,7504,280,0,62
conv,11708,7798784,476,32,8,2,4,1,1,1,1,34,14,63.2536,4.08125e+07,4.10207e+07,24.6805,9.5023e+07,4.13765e+07,0.949093,8.20838e+06,4.58133,3.44064e+07,3.319e+06,1.09247e+08,3.90034e+07,55.9009,99.9231,0,8.22084e+08,0,1.59167e+09,2.24723e+08,1.54626e+09,9.26417e+08,0,1.80535e+08,0,3.77229,0,0,3.27718,0,5.41256,28.6549,89.5465,1024,7560,280,0,62
conv,2974,7798784,476,32,8,2,4,1,1,7,0,34,14,29.9407,2.1034e+06,2.09662e+06,10.7935,4.01212e+06,2.51848e+06,9.2623,8.20838e+06,24.2264,1.83501e+07,3.2768e+06,0,0,30.2896,85.7448,0,8.22084e+08,0,1.56566e+08,7.79878e+06,4.30572e+08,6.23903e+07,0,5.18062e+07,0,19.4181,0,0,9.85022,0,16.5327,29.0373,90.7416,896,7504,0,0,71
conv,3201,7798784,476,32,8,2,4,1,1,7,1,34,14,25.8899,2.10338e+06,2.09679e+06,10.9288,4.01075e+06,3.60982e+06,7.80298,8.20838e+06,36.2396,3.44064e+07,3.2768e+06,0,0,68.693,99.7362,0,8.22084e+08,0,1.56566e+08,7.79878e+06,5.77372e+08,6.23903e+07,0,5.69672e+07,0,14.4734,0,0,9.79701,0,13.5508,28.9836,90.5738,1024,7560,0,0,62
conv,11534,7798784,476,32,8,2,4,1,2,1,0,34,14,67.1769,4.39101e+07,4.1021e+07,25.4949,9.95761e+07,4.12246e+07,0.908708,7.71686e+06,2.49287,1.83501e+07,1.92805e+06,1.0913e+08,3.89783e+07,55.3399,99.9536,0,8.22084e+08,0,1.45752e+09,2.09125e+08,1.36033e+09,1.10435e+09,0,1.74244e+08,0,3.40289,0,0,2.89275,0,5.22687,28.6578,89.5557,1024,7504,280,0,62
conv,11697,7798784,476,32,8,2,4,1,2,1,1,34,14,64.5228,4.27453e+07,4.10173e+07,25.0666,9.84972e+07,4.12315e+07,0.89545,7.71686e+06,4.54296,3.44064e+07,3.32118e+06,1.09276e+08,3.90075e+07,55.4546,99.92,0,8.22084e+08,0,1.41921e+09,2.24952e+08,1.5225e+09,1.12751e+09,0,1.80863e+08,0,3.35777,0,0,3.20288,0,5.37672,28.6223,89.4448,1024,7560,280,0,62
