Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,1248,524288,64,8,8,1,1,8,1,7,1,8,8,2,584818,524288,1,3384202,524289,0,0,0,33.3272,1605632,1179651,0,0,0.338437,99.8432,205520896,0,88948736,524288,97320960,5439488,0,15515648,9.76842,0,1,7,0,30.4629,1024,4200,0,0,32
conv,9363,2097152,64,8,8,1,2,1,1,1,0,8,8,7,21178011,15229008,2,33476182,15728641,0,0,82.0188,38.4769,3670016,1508942,7051986,7196821,0.489379,99.9822,205520896,0,845152256,102760448,420741120,171966464,0,56819712,1.27227,0,1,4,0,17.5703,1024,1232,224,0,32
conv,9484,2097152,64,8,8,1,2,1,1,1,1,8,8,7,21215953,15228764,2,33478162,15728641,0,0,82.0199,25.2316,6586374,1311269,7074067,7213256,0.489711,99.9697,205520896,0,845152256,102760448,479461376,155189248,0,58130432,1.28077,0,1,4,0,20.0455,1024,1288,224,0,32
conv,2627,2097152,64,8,8,1,2,1,1,7,0,8,8,1,527566,743430,1,7799102,1048577,0,0,0,38.4889,3670016,1507328,0,0,0.487863,99.9404,205520896,0,79691776,2097152,185860096,20971520,0,17170432,4.63349,0,1,7,0,21.5687,1024,1232,0,0,37
conv,2896,2097152,64,8,8,1,2,1,1,7,1,8,8,1,675800,747565,1,7799102,1048577,0,0,0,25.2334,6586368,1310721,0,0,0.488546,99.9107,205520896,0,79691776,2097152,244580352,20971520,0,19005440,4.20054,0,1,7,0,21.1161,1024,1288,0,0,32
conv,9349,2097152,64,8,8,1,2,1,2,1,0,8,8,7,20948573,15204352,2,33475514,15204353,0,0,82.9017,38.477,3670016,1508935,7044953,7329534,0.489114,99.981,205520896,0,855638016,102760448,418643968,174063616,0,57147392,1.29471,0,1,4,0,17.8532,1024,1232,224,0,32
conv,9476,2097152,64,8,8,1,2,1,2,1,1,8,8,7,21364854,15204352,2,33477786,15204353,0,0,82.9034,25.2312,6586368,1311394,7052571,7205659,0.488964,99.9753,205520896,0,855638016,102760448,477364224,157286400,0,58458112,1.27789,0,1,4,0,20.122,1024,1288,224,0,32
conv,2548,2097152,64,8,8,1,2,1,2,7,0,8,8,1,527574,524288,1,7799102,524289,0,0,0,38.4889,3670016,1507328,0,0,0.488029,99.9299,205520896,0,90177536,2097152,183762944,23068672,0,17498112,4.77738,0,1,7,0,21.8267,1024,1232,0,0,37
conv,2938,2097152,64,8,8,1,2,1,2,7,1,8,8,1,527582,524288,1,7799102,524289,0,0,0,25.2334,6586368,1310720,0,0,0.487879,99.943,205520896,0,90177536,2097152,242483200,23068672,0,19333120,4.18959,0,1,7,0,20.8312,1024,1288,0,0,32
conv,5587,1048576,64,8,8,1,2,2,1,1,0,8,8,7,12833527,8957635,2,21888986,9437185,0,0,80.0171,26.4015,2998272,1442684,5707848,4250447,0.489237,99.9528,205520896,0,406061056,52428800,282198016,192937984,0,38600704,2.1526,0,1,4,0,23.6069,1024,1936,256,0,32
conv,5740,1048576,64,8,8,1,2,2,1,1,1,8,8,7,12890642,8958975,2,21869318,9437185,0,0,79.999,23.9294,3457024,1442713,5690278,4227168,0.488665,99.958,205520896,0,406192128,52428800,286392320,209715200,0,39288832,2.14484,0,1,4,0,26.3237,1024,2024,256,0,32
conv,1844,1048576,64,8,8,1,2,2,1,7,0,8,8,2,528946,814788,1,5210522,1048577,0,0,0,26.4068,2998272,1441792,0,0,0.484569,99.8994,205520896,0,71303168,1048576,104988672,10485760,0,14155776,6.64266,0,1,7,0,24.4764,1024,1936,0,0,37
conv,1852,1048576,64,8,8,1,2,2,1,7,1,8,8,2,527625,787423,1,5210538,1048577,0,0,0,23.9339,3457024,1441792,0,0,0.487998,99.8892,205520896,0,71303168,1048576,109182976,10485760,0,14286848,6.59775,0,1,7,0,24.4621,1024,2024,0,0,32
conv,5777,1048576,64,8,8,1,2,2,2,1,0,8,8,7,13085550,8912896,2,21900366,8912897,0,0,81.395,26.4025,2998272,1442522,5733642,4237278,0.488772,99.9763,205520896,0,415629312,52428800,280100864,193986560,0,38895616,2.14311,0,1,4,0,21.7791,1024,1936,256,0,32
conv,5672,1048576,64,8,8,1,2,2,2,1,1,8,8,7,12864464,8912890,2,21811346,8912897,0,0,81.32,23.9308,3457024,1442436,5725590,4301866,0.48942,99.9601,205520896,0,415498240,52428800,284295168,210763776,0,39518208,2.14491,0,1,4,0,23.7995,1024,2024,256,0,32
conv,1800,1048576,64,8,8,1,2,2,2,7,0,8,8,1,529616,524288,1,5210518,524289,0,0,0,26.4068,2998272,1441792,0,0,0.486061,99.8683,205520896,0,80740352,1048576,102891520,11534336,0,14417920,6.79376,0,1,7,0,25.3105,1024,1936,0,0,37
conv,1854,1048576,64,8,8,1,2,2,2,7,1,8,8,1,527692,524288,1,5210530,524289,0,0,0,23.9339,3457024,1441792,0,0,0.487597,99.8668,205520896,0,80740352,1048576,107085824,11534336,0,14548992,6.67772,0,1,7,0,25.2491,1024,2024,0,0,32
conv,4022,524288,64,8,8,1,2,4,1,1,0,8,8,6,7758212,5931970,2,17278858,6291481,0,0,78.9495,29.0786,1310720,1311025,4700705,2531054,0.397185,99.9088,205520896,0,229982208,26214400,212926464,123207680,0,28246016,3.01736,0,1,5,0,25.064,1024,3344,320,0,32
conv,3982,524288,64,8,8,1,2,4,1,1,1,8,8,6,7723464,5924111,2,17171010,6291457,0,0,78.8373,16.8578,2949120,1573221,4699230,2437717,0.397854,99.8216,205520896,0,229982208,26214400,215547904,143130624,0,28950528,3.00548,0,1,5,0,25.7599,1024,3496,320,0,32
conv,1290,524288,64,8,8,1,2,4,1,7,0,8,8,2,538063,920486,2,3916358,1048577,0,0,0,29.082,1310720,1310720,0,0,0.399285,99.8408,205520896,0,62259200,524288,64552960,5242880,0,13205504,9.54738,0,1,7,0,29.7288,1024,3344,0,0,54
conv,1514,524288,64,8,8,1,2,4,1,7,1,8,8,2,670350,974776,1,3916342,1048577,0,0,0,16.8591,2949120,1572864,0,0,0.399016,99.8362,205520896,0,62259200,524288,67174400,5242880,0,13287424,8.10597,0,1,7,0,29.2309,1024,3496,0,0,47
conv,3916,524288,64,8,8,1,2,4,2,1,0,8,8,6,7828500,5767068,2,17321742,5767169,0,0,80.7765,29.0776,1310722,1311114,4728286,2577321,0.397705,99.9244,205520896,0,233717760,26214400,210829312,156762112,0,29360128,3.04028,0,1,5,0,25.6091,1024,3344,320,0,32
conv,4018,524288,64,8,8,1,2,4,2,1,1,8,8,6,7718179,5767168,2,17222694,5767169,0,0,80.6724,16.8576,2949120,1573290,4687592,2452319,0.397629,99.8453,205520896,0,233717760,26214400,213450752,143130624,0,29016064,3.01051,0,1,5,0,25.4761,1024,3496,320,0,32
conv,1234,524288,64,8,8,1,2,4,2,7,0,8,8,2,564854,524288,2,3916342,524289,0,0,0,29.082,1310720,1310720,0,0,0.399208,99.8246,205520896,0,65929216,524288,62455808,5767168,0,13271040,9.97139,0,1,7,0,30.0023,1024,3344,0,0,46
conv,1475,524288,64,8,8,1,2,4,2,7,1,8,8,2,567700,524288,1,3916346,524289,0,0,0,16.8591,2949120,1572864,0,0,0.399212,99.8148,205520896,0,65929216,524288,65077248,5767168,0,13352960,8.31316,0,1,7,0,27.8999,1024,3496,0,0,40
conv,4091,262144,64,8,8,1,2,8,1,1,0,8,8,4,3962675,4467452,2,15050246,4718593,0,0,78.1154,22.3786,917504,1572878,4094254,1605856,0.214304,99.8147,205520896,0,165453824,13107200,178290688,129794048,0,24715264,2.91809,0,1,4,0,20.6658,1024,6160,448,0,40
conv,4068,262144,64,8,8,1,2,8,1,1,1,8,8,4,3826677,4449792,2,15002002,4718597,0,0,77.9651,23.7871,1032192,1310726,4076755,1641140,0.213975,99.8272,205520896,0,165453824,13107200,180125696,143720448,0,25214976,2.97966,0,1,4,0,19.6522,1024,6440,448,0,40
conv,1601,262144,64,8,8,1,2,8,1,7,0,8,8,2,710807,1028129,1,3281094,1059317,0,0,0.477191,22.3787,917504,1572864,8193,8198,0.216304,99.8561,205520896,0,65404928,262144,44859392,3670016,0,13131776,7.66305,0,1,5,0,23.3383,1024,6160,8,0,63
conv,1524,262144,64,8,8,1,2,8,1,7,1,8,8,2,714132,1023398,1,3269850,1048577,0,0,0,23.7871,1032192,1310722,0,0,0.216275,99.816,205520896,0,64618496,262144,46170112,3145728,0,13131776,8.06695,0,1,5,0,23.9134,1024,6440,0,0,63
conv,4386,262144,64,8,8,1,2,8,2,1,0,8,8,4,3782668,4194304,2,15097194,4194308,0,0,80.3807,22.3787,917504,1572864,4096592,1644497,0.215076,99.8472,205520896,0,168329216,13107200,176193536,131629056,0,24805376,2.71705,0,1,4,0,17.2654,1024,6160,448,0,32
conv,4360,262144,64,8,8,1,2,8,2,1,1,8,8,4,3816565,4194304,2,15203726,4194305,0,0,80.5056,23.7872,1032192,1310720,4112867,1637238,0.215121,99.87,205520896,0,168427520,13107200,178028544,133464064,0,24961024,2.73413,0,1,4,0,16.9954,1024,6440,448,0,32
conv,1468,262144,64,8,8,1,2,8,2,7,0,8,8,2,577861,524288,1,3269902,524289,0,0,0,22.3787,917504,1572867,0,0,0.21634,99.7482,205520896,0,67239936,262144,42237952,3407872,0,13099008,8.29517,0,1,6,0,26.5251,1024,6160,0,0,63
conv,1419,262144,64,8,8,1,2,8,2,7,1,8,8,2,577651,524288,1,3269886,524289,0,0,0,23.7871,1032192,1310727,0,0,0.216191,99.7791,205520896,0,67239936,262144,44072960,3407872,0,13156352,8.56726,0,1,5,0,26.0865,1024,6440,0,0,63
conv,8710,1048576,64,8,8,1,4,1,1,1,0,8,8,7,25148721,9794787,2,32677746,11271609,0,0,79.0477,34.3418,2293760,1442425,7663953,3871551,0.48145,99.9425,205520896,0,442597376,51380224,351928320,79691776,0,39714816,1.37619,0,1,4,0,17.1608,1024,2128,280,0,32
conv,8761,1048576,64,8,8,1,4,1,1,1,1,8,8,7,25199113,9790645,2,32797670,11272429,0,0,79.1057,36.9372,2293760,1179899,7656434,3800314,0.480174,99.9611,205520896,0,442597376,51380224,388628480,79691776,0,40861696,1.37061,0,1,3,0,16.953,1024,2184,280,0,32
conv,1919,1048576,64,8,8,1,4,1,1,7,0,8,8,2,618149,1672488,2,7111022,2097153,0,0,0,34.3471,2293760,1441841,0,0,0.490815,99.9125,205520896,0,54525952,1048576,109707264,10485760,0,13697024,6.36049,0,1,7,0,23.1988,1024,2128,0,0,48
conv,1847,1048576,64,8,8,1,4,1,1,7,1,8,8,2,667726,1419011,2,7111022,2097153,0,0,0,36.9394,2293760,1179695,0,0,0.488666,99.8762,205520896,0,54525952,1048576,146407424,10485760,0,14843904,6.70032,0,1,7,0,23.0569,1024,2184,0,0,40
conv,8734,1048576,64,8,8,1,4,1,2,1,0,8,8,7,24976237,9728670,2,32652090,10222989,0,0,80.9719,34.3445,2293762,1442129,7621218,3800972,0.480336,99.9545,205520896,0,448888832,51380224,349831168,80740352,0,39878656,1.38194,0,1,3,0,17.1475,1024,2128,280,0,32
conv,8812,1048576,64,8,8,1,4,1,2,1,1,8,8,7,25236943,9729639,2,32799874,10223313,0,0,81.0354,36.9376,2293767,1179855,7589754,3760648,0.478168,99.9617,205520896,0,448888832,51380224,386531328,80740352,0,41025536,1.35971,0,1,3,0,18.1689,1024,2184,280,0,32
conv,1835,1048576,64,8,8,1,4,1,2,7,0,8,8,2,527598,820237,2,7111006,1048577,0,0,0,34.3474,2293760,1441813,0,0,0.488251,99.8632,205520896,0,59768832,1048576,107610112,11534336,0,13828096,6.66449,0,1,7,0,24.2629,1024,2128,0,0,44
conv,1833,1048576,64,8,8,1,4,1,2,7,1,8,8,2,527598,792913,2,7111038,1048577,0,0,0,36.9389,2293760,1179738,0,0,0.487104,99.8896,205520896,0,59768832,1048576,144310272,11534336,0,14974976,6.74848,0,1,7,0,22.8823,1024,2184,0,0,40
conv,8839,1048576,64,8,8,1,4,1,4,1,0,8,8,7,25190590,9699016,2,32673498,9699693,0,0,81.9827,34.3436,2293763,1442224,7567203,3801480,0.480519,99.9636,205520896,0,449282048,51380224,348782592,80740352,0,39878656,1.37164,0,1,3,0,16.391,1024,2128,280,0,32
conv,8750,1048576,64,8,8,1,4,1,4,1,1,8,8,7,25040286,9699352,2,32798566,9699429,0,0,82.0332,36.9373,2293767,1179884,7617362,3778565,0.479845,99.9627,205520896,0,449282048,51380224,385482752,80740352,0,41025536,1.35929,0,1,3,0,16.0626,1024,2184,280,0,32
conv,1801,1048576,64,8,8,1,4,1,4,7,0,8,8,1,527619,524288,2,7111006,524289,0,0,0,34.3471,2293760,1441842,0,0,0.486537,99.8772,205520896,0,60817408,1048576,106561536,11534336,0,13828096,6.78918,0,1,7,0,25.1053,1024,2128,0,0,42
conv,1781,1048576,64,8,8,1,4,1,4,7,1,8,8,2,664208,524288,2,7111054,524289,0,0,0,36.938,2293760,1179826,0,0,0.489828,99.8974,205520896,0,60817408,1048576,143261696,11534336,0,14974976,6.95536,0,1,7,0,23.292,1024,2184,0,0,40
conv,5211,524288,64,8,8,1,4,2,1,1,0,8,8,7,14675900,5958178,2,25275446,7340033,0,0,77.8638,23.7204,1572864,1641116,6460023,2292159,0.398053,99.8937,205520896,0,215416832,26214400,249626624,98041856,0,28377088,2.32388,0,1,5,0,21.5031,1024,3344,320,0,32
conv,5216,524288,64,8,8,1,4,2,1,1,1,8,8,7,14820675,5956816,2,25508274,7340033,0,0,78.0269,27.6795,1441792,1312473,6479906,2349396,0.397642,99.9164,205520896,0,215220224,26214400,260112384,112197632,0,29130752,2.32012,0,1,5,0,21.6225,1024,3432,320,0,40
conv,1499,524288,64,8,8,1,4,2,1,7,0,8,8,3,527682,1875839,2,5128710,2097153,0,0,0,23.7403,1572864,1638416,0,0,0.399055,99.8569,205520896,0,47382528,524288,56164352,5242880,0,12091392,8.46499,0,1,7,0,26.4306,1024,3344,0,0,63
conv,1347,524288,64,8,8,1,4,2,1,7,1,8,8,4,527674,1925188,2,5128726,2097153,0,0,0,27.6968,1441792,1310760,0,0,0.399334,99.8316,205520896,0,47382528,524288,66650112,5242880,0,12419072,9.0277,0,1,7,0,28.1701,1024,3432,0,0,54
conv,5195,524288,64,8,8,1,4,2,2,1,0,8,8,7,14722513,5829150,2,25389070,6291457,0,0,80.5071,23.7259,1572864,1640369,6467456,2335341,0.398125,99.9311,205520896,0,219807744,26214400,247529472,98566144,0,28409856,2.33347,0,1,5,0,21.0746,1024,3344,320,0,32
conv,5212,524288,64,8,8,1,4,2,2,1,1,8,8,7,14759031,5821141,2,25467354,6291457,0,0,80.5687,27.6777,1441792,1312653,6489644,2287838,0.397779,99.9141,205520896,0,220266496,26214400,258015232,112721920,0,29278208,2.33174,0,1,5,0,20.8126,1024,3432,320,0,40
conv,1382,524288,64,8,8,1,4,2,2,7,0,8,8,2,539718,955676,2,5128694,1048577,0,0,0,23.7402,1572864,1638436,0,0,0.398637,99.8833,205520896,0,52101120,524288,54067200,5767168,0,12189696,8.7847,0,1,7,0,27.7445,1024,3344,0,0,63
conv,1313,524288,64,8,8,1,4,2,2,7,1,8,8,3,663212,950108,2,5128722,1048577,0,0,0,27.6966,1441792,1310773,0,0,0.398991,99.8615,205520896,0,52101120,524288,64552960,5767168,0,12517376,9.36148,0,1,7,0,29.5237,1024,3432,0,0,56
conv,5293,524288,64,8,8,1,4,2,4,1,0,8,8,7,14867949,5767168,2,25414574,5767169,0,0,81.8657,23.7212,1572864,1641006,6459111,2354282,0.39753,99.9132,205520896,0,219807744,26214400,246480896,98566144,0,28377088,2.28378,0,1,5,0,20.5241,1024,3344,320,0,32
conv,5209,524288,64,8,8,1,4,2,4,1,1,8,8,7,14862508,5767168,2,25440186,5767169,0,0,81.8909,27.6763,1441792,1312799,6513170,2371404,0.39747,99.9422,205520896,0,220266496,26214400,256966656,113770496,0,29278208,2.30338,0,1,5,0,21.404,1024,3432,320,0,40
conv,1386,524288,64,8,8,1,4,2,4,7,0,8,8,2,665561,524288,2,5128734,524289,0,0,0,23.7397,1572864,1638494,0,0,0.398602,99.8337,205520896,0,52101120,524288,53018624,9961472,0,12288000,8.86046,0,1,7,0,27.1923,1024,3344,0,0,63
conv,1295,524288,64,8,8,1,4,2,4,7,1,8,8,2,528419,524288,2,5128702,524289,0,0,0,27.6966,1441792,1310773,0,0,0.398309,99.7865,205520896,0,52101120,524288,63504384,5767168,0,12484608,9.49004,0,1,7,0,29.0743,1024,3432,0,0,56
conv,4882,262144,64,8,8,1,4,4,1,1,0,8,8,5,7701926,4686450,2,22579922,5373953,0,0,77.6828,19.6695,983040,1569212,5453268,1361644,0.245628,99.825,205520896,0,141754368,13107200,214990848,66519040,0,22831104,2.45441,0,1,4,0,15.1077,1024,5776,400,0,32
conv,4995,262144,64,8,8,1,4,4,1,1,1,8,8,5,7643998,4687056,2,22331558,5373953,0,0,77.5002,19.5561,1081344,1569498,5445819,1345381,0.245462,99.8396,205520896,0,141754368,13107200,215777280,78839808,0,23240704,2.39773,0,1,4,0,14.6372,1024,5928,400,0,38
conv,1491,262144,64,8,8,1,4,4,1,7,0,8,8,4,534480,2529434,2,4618850,2575505,0,0,13.2396,19.6726,983040,1568812,312387,338470,0.246728,99.8167,205520896,0,42278912,262144,53248000,11206656,0,12795904,8.1588,0,1,6,0,25.2162,1024,5776,160,0,63
conv,1436,262144,64,8,8,1,4,4,1,7,1,8,8,4,668814,2229984,2,4314822,2274825,0,0,5.40186,19.559,1081344,1569092,230176,239137,0.246853,99.8244,205520896,0,42016768,262144,48005120,15138816,0,12746752,8.49286,0,1,6,0,25.4702,1024,5928,112,0,63
conv,4670,262144,64,8,8,1,4,4,2,1,0,8,8,5,7743977,4131275,2,22309758,4325377,0,0,80.5253,19.6665,983040,1569599,5463824,1361103,0.245788,99.8291,205520896,0,129171456,13107200,212893696,80150528,0,22798336,2.56673,0,1,4,0,14.9968,1024,5776,400,0,32
conv,4531,262144,64,8,8,1,4,4,2,1,1,8,8,5,7720014,4133577,2,22193290,4325377,0,0,80.4385,19.5539,1081344,1569788,5477926,1344767,0.245638,99.7982,205520896,0,129171456,13107200,213680128,79626240,0,22806528,2.64747,0,1,4,0,15.63,1024,5928,400,0,38
conv,1462,262144,64,8,8,1,4,4,2,7,0,8,8,3,549177,1805013,2,4930466,1837597,0,0,23.3187,19.6713,983040,1568988,386976,436088,0.246751,99.8251,205520896,0,43589632,262144,55083008,7274496,0,12771328,8.316,0,1,6,0,25.0629,1024,5776,184,0,63
conv,1367,262144,64,8,8,1,4,4,2,7,1,8,8,2,530237,1100099,2,4203194,1112377,0,0,2.39043,19.5594,1081344,1569042,139649,141041,0.246877,99.7548,205520896,0,43589632,262144,41451520,11993088,0,12492800,8.90536,0,1,6,0,26.0133,1024,5928,72,0,63
conv,4738,262144,64,8,8,1,4,4,4,1,0,8,8,4,7573890,3801088,2,22799078,3801097,0,0,82.4703,19.6599,983040,1570457,5463610,1339179,0.244144,99.8445,205520896,0,129105920,13107200,211845120,80150528,0,22749184,2.52689,0,1,4,0,15.0383,1024,5776,400,0,32
conv,5049,262144,64,8,8,1,4,4,4,1,1,8,8,4,7825069,3801088,2,22126794,3801089,0,0,82.0106,19.5547,1081344,1569681,5433134,1347543,0.244206,99.8699,205520896,0,129171456,13107200,212631552,92471296,0,23175168,2.36898,0,1,4,0,15.1318,1024,5928,400,0,38
conv,1492,262144,64,8,8,1,4,4,4,7,0,8,8,3,647778,1629739,2,5316914,1633289,0,0,32.8622,19.671,983040,1569015,494740,520909,0.246553,99.8297,205520896,0,43589632,262144,58490880,8585216,0,12918784,8.15089,0,1,6,0,24.8172,1024,5776,224,0,63
conv,1343,262144,64,8,8,1,4,4,4,7,1,8,8,2,626774,729164,2,4342902,730493,0,0,8.15456,19.5586,1081344,1569149,189007,199449,0.246668,99.7906,205520896,0,43589632,262144,42762240,10158080,0,12476416,9.07352,0,1,6,0,26.2223,1024,5928,104,0,63
conv,6262,131072,64,8,8,1,4,8,1,1,0,8,8,2,2854361,4250259,2,19754006,4390913,0,0,76.1885,15.1138,786432,1755136,5196113,1048802,0.123723,99.7145,205520896,0,93192192,6553600,201342976,70778880,0,20074496,1.90944,0,1,3,0,10.9674,1024,10640,560,0,63
conv,6165,131072,64,8,8,1,4,8,1,1,1,8,8,2,2973463,4220119,2,19655690,4390913,0,0,76.2962,15.9587,835584,1558595,5196187,1045480,0.123593,99.8095,205520896,0,93192192,6553600,201736192,80216064,0,20381696,1.94993,0,1,4,0,11.4874,1024,10920,560,0,63
conv,3326,131072,64,8,8,1,4,8,1,7,0,8,8,3,744393,4951165,1,6701503,4970789,0,0,50.8774,15.2172,688128,1755424,1175217,1498848,0.123928,99.3064,205520896,0,49225728,131072,87179264,14286848,0,13717504,3.61657,0,1,4,0,12.9386,1024,10640,784,0,63
conv,3299,131072,64,8,8,1,4,8,1,7,1,8,8,3,747292,5007731,2,6743803,5072341,0,0,51.5803,16.6115,753664,1558754,1155611,1587295,0.123938,99.4194,205520896,0,49750016,131072,87310336,19791872,0,13905920,3.65365,0,1,4,0,12.9878,1024,10920,792,0,63
conv,5800,131072,64,8,8,1,4,8,2,1,0,8,8,2,3079306,3276904,2,19163230,3342337,0,0,79.0919,15.1135,786432,1755197,5199996,1041138,0.123524,99.5288,205520896,0,96862208,6553600,199245824,65273856,0,19951616,2.06858,0,1,4,0,12.4039,1024,10640,560,0,63
conv,5916,131072,64,8,8,1,4,8,2,1,1,8,8,2,2894260,3288860,2,19870286,3342337,0,0,79.7332,15.9588,835584,1558587,5198304,1060845,0.123533,99.7814,205520896,0,96862208,6553600,199639040,74448896,0,20250624,2.01998,0,1,4,0,11.7893,1024,10920,560,0,63
conv,3236,131072,64,8,8,1,4,8,2,7,0,8,8,3,790844,4122416,1,6892635,4108933,0,0,57.4292,15.2131,688128,1756080,1093702,1491232,0.124209,99.6862,205520896,0,50274304,131072,83902464,14811136,0,13647872,3.69385,0,1,4,0,12.8984,1024,10640,744,0,63
conv,3031,131072,64,8,8,1,4,8,2,7,1,8,8,3,729700,3513917,1,6179723,3533857,0,0,51.6392,16.609,753664,1559107,966008,1336452,0.124172,99.8972,205520896,0,50536448,131072,79314944,22151168,0,13742080,3.97576,0,1,4,0,13.4653,1024,10920,656,0,63
conv,6030,131072,64,8,8,1,4,8,4,1,0,8,8,2,3057639,2818048,2,19712730,2818049,0,0,81.6005,15.1138,786432,1755141,5196700,1038609,0.123642,99.6237,205520896,0,96862208,6553600,198197248,65536000,0,19927040,1.98279,0,1,4,0,11.926,1024,10640,560,0,63
conv,5741,131072,64,8,8,1,4,8,4,1,1,8,8,2,3141767,2818048,2,19547198,2818049,0,0,81.4119,15.958,835584,1558695,5198402,1048022,0.123728,99.5672,205520896,0,96862208,6553600,198590464,74186752,0,20209664,2.09117,0,1,4,0,11.9558,1024,10920,560,0,63
conv,3030,131072,64,8,8,1,4,8,4,7,0,8,8,3,694564,3193086,1,6443375,3178057,0,0,56.7019,15.2123,688128,1756216,965736,1308310,0.124216,99.8183,205520896,0,50274304,131072,77611008,13500416,0,13406208,3.97588,0,1,4,0,13.4538,1024,10640,712,0,63
conv,2896,131072,64,8,8,1,4,8,4,7,1,8,8,3,810492,2735459,1,5933071,2758405,0,0,52.0614,16.6047,753664,1559699,933231,1232617,0.124203,99.7219,205520896,0,50274304,131072,77086720,19005440,0,13561856,4.14965,0,1,4,0,13.6338,1024,10920,616,0,63
conv,7643,524288,64,8,8,1,8,1,1,1,0,8,8,8,26120242,7458939,2,34511526,10616905,0,0,71.1356,30.2693,1605632,1461026,7350666,2535634,0.367706,99.9353,205520896,0,241483776,25690112,302841856,41943040,0,29818880,1.56574,0,1,4,0,16.6042,1024,3920,392,0,32
conv,7821,524288,64,8,8,1,8,1,1,1,1,8,8,8,26663455,7506722,2,34521622,10616809,0,0,71.1424,19.8663,3211264,1461250,7318734,2536179,0.3692,99.9636,205520896,0,241483776,25690112,328531968,41943040,0,30621696,1.54349,0,1,5,0,16.8898,1024,3976,392,0,32
conv,1921,524288,64,8,8,1,8,1,1,7,0,8,8,5,530178,4983844,3,9918398,5085137,0,0,13.1809,30.3358,1605632,1454302,594535,407010,0.369184,99.8715,205520896,0,45465600,524288,94699520,14680064,0,14041088,6.36445,0,1,6,0,24.1966,1024,3920,104,0,63
conv,1944,524288,64,8,8,1,8,1,1,7,1,8,8,4,527650,4116231,2,8831478,4194305,0,0,0,19.9221,3211264,1448175,0,0,0.369153,99.8743,205520896,0,44941312,524288,97320960,5242880,0,13811712,6.21204,0,1,7,0,23.9887,1024,3976,0,0,63
conv,7757,524288,64,8,8,1,8,1,2,1,0,8,8,8,26434663,7172027,2,34449530,8519817,0,0,74.5662,30.2791,1605632,1460033,7332484,2540421,0.36651,99.9247,205520896,0,244236288,25690112,300744704,42467328,0,29835264,1.5352,0,1,4,0,16.016,1024,3920,392,0,32
conv,7647,524288,64,8,8,1,8,1,2,1,1,8,8,8,26414017,7172641,2,34520418,8519669,0,0,74.6091,19.8753,3211274,1459133,7301474,2512067,0.368388,99.9564,205520896,0,244236288,25690112,326434816,42467328,0,30638080,1.58286,0,1,5,0,16.5726,1024,3976,392,0,32
conv,1798,524288,64,8,8,1,8,1,2,7,0,8,8,4,672767,2781638,2,9636994,2821065,0,0,12.1855,30.2883,1605632,1459101,494783,369397,0.368765,99.9209,205520896,0,48611328,524288,89980928,14155776,0,13975552,6.8042,0,1,6,0,24.0846,1024,3920,80,0,63
conv,1853,524288,64,8,8,1,8,1,2,7,1,8,8,3,527658,2082909,2,8831462,2097153,0,0,0,19.9265,3211264,1447133,0,0,0.368852,99.895,205520896,0,48087040,524288,95223808,5767168,0,13860864,6.52044,0,1,7,0,24.4191,1024,3976,0,0,63
conv,7748,524288,64,8,8,1,8,1,4,1,0,8,8,8,26316445,7011390,2,34448002,7471317,0,0,76.4313,30.2471,1605632,1463275,7325825,2542446,0.367585,99.9439,205520896,0,244236288,25690112,299696128,42467328,0,29802496,1.56568,0,1,4,0,16.2874,1024,3920,392,0,32
conv,7616,524288,64,8,8,1,8,1,4,1,1,8,8,8,26418349,7012993,2,34519938,7471073,0,0,76.4723,19.8477,3211264,1465637,7307836,2510789,0.36742,99.921,205520896,0,244236288,25690112,325386240,42467328,0,30605312,1.5713,0,1,4,0,16.4437,1024,3976,392,0,32
conv,1777,524288,64,8,8,1,8,1,4,7,0,8,8,3,670674,1981089,2,9845214,1993069,0,0,16.539,30.225,1605632,1465516,462697,448721,0.368885,99.8755,205520896,0,48611328,524288,91553792,17825792,0,14139392,6.87616,0,1,6,0,24.2421,1024,3920,104,0,63
conv,1816,524288,64,8,8,1,8,1,4,7,1,8,8,2,527670,1042630,2,8831462,1048577,0,0,0,19.9136,3211264,1450163,0,0,0.368941,99.8692,205520896,0,48087040,524288,94175232,5767168,0,13828096,6.66007,0,1,7,0,24.8703,1024,3976,0,0,63
conv,6721,262144,64,8,8,1,8,2,1,1,0,8,8,6,14884180,7069439,2,29023482,7864321,0,0,70.4455,20.3724,1036288,1699337,6195754,1504858,0.216048,99.9017,205520896,0,135725056,13107200,239632384,25952256,0,22077440,1.78053,0,1,4,0,12.5838,1024,6160,448,0,32
