Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,27345,2973696,726,32,16,2,8,1,2,1,0,33,22,4,5628357,21414620,4,121480058,34881538,5,122232832,84.8752,3,26.4587,24285184,2777088,211943424,26492928,0.516067,99.9421,822083584,0,1317969920,127426560,1162362880,88809472,0,117407744,2,4.9588,0,0,0,1,1,6,19.1498,94.4713,93.6547,1024,23056,392,0,31
conv,27742,2973696,726,32,16,2,8,1,2,1,1,33,22,4,5605152,21525338,3,121448722,34881538,5,122232832,84.8752,4,14.9412,43352064,4571136,211943424,26492928,0.514935,99.9766,822083584,0,1317969920,127426560,1276928000,90906624,0,121266176,2,4.86081,0,0,0,1,1,6,19.4556,94.4718,93.6812,1024,23144,392,0,31
conv,13193,2973696,726,32,16,2,8,1,2,7,1,33,22,2,2363423,2106533,1,15476938,8388610,2,16261120,0,8,14.9412,43352064,4571136,0,0,0.255433,99.3899,822083584,0,220618752,8921088,352083968,102260736,0,49795072,2,10.1992,0,0,0,1,1,2,16.6428,94.8229,94.5104,896,23144,0,0,72
conv,32215,1284096,627,32,16,2,8,2,1,1,0,33,19,2,3026455,5567146,3,122776104,31916034,4,109371392,74.7858,1,34.7509,8372224,4022272,200318976,15138816,0.251441,99.8414,822083584,0,500482048,73209856,948846592,313833472,0,88866816,1,4.16528,0,0,0,1,1,5,9.26641,94.3593,93.4845,1024,39824,448,0,32
conv,32635,1284096,627,32,16,2,8,2,1,1,1,33,19,2,3025409,5622782,3,122775604,31916034,4,109371392,74.7858,2,23.0606,14655488,4022272,200318976,15138816,0.250922,99.8309,822083584,0,500482048,73209856,978206720,197441536,0,85977088,1,4.11724,0,0,0,1,1,5,8.68542,94.3674,93.4633,1024,39976,448,0,40
conv,11169,1284096,627,32,16,2,8,2,1,7,1,33,19,2,2363538,2103551,2,22356474,16777218,1,9211904,0,4,23.0606,14655488,4022272,0,0,0.247307,99.5679,822083584,0,111224832,21829632,171851776,46446592,0,39108608,2,12.1761,0,0,0,1,1,2,16.7213,94.6627,93.7642,640,39976,0,0,94
conv,29509,1284096,627,32,16,2,8,2,2,1,0,33,19,2,3027292,5410058,3,112580444,23527426,4,109371392,85.0359,1,39.9834,8372224,2400256,200318976,15138816,0.250228,99.7683,822083584,0,560386048,62937088,920068096,100450304,0,82311168,1,4.53242,0,0,0,1,1,5,9.30431,94.3714,93.6205,1024,39824,448,0,32
conv,29763,1284096,627,32,16,2,8,2,2,1,1,33,19,2,3026722,5476598,3,112580504,23527426,4,109371392,85.0359,2,24.1073,14655488,3211264,200318976,15138816,0.250686,99.758,822083584,0,560386048,62937088,954525696,179093504,0,86061056,1,4.52444,0,0,0,1,1,5,9.58826,94.3663,93.6481,1024,39976,448,0,48
conv,7346,1284096,627,32,16,2,8,2,2,7,1,33,19,3,2233857,2103533,2,12161614,8388610,2,9211904,0,6,24.1073,14655488,3211264,0,0,0.246708,99.3834,822083584,0,171128832,11556864,148170752,38584320,0,39540736,3,18.453,0,0,0,1,1,2,26.0676,94.6548,94.1691,640,39976,0,0,94
conv,88701,16777216,1024,32,32,0,1,1,1,1,0,32,32,1,3515292,6114664,3,254676608,104857602,5,308281344,57.3939,0,0,0,0,205520896,102760448,0.490036,99.6079,822083584,0,9596567552,822083584,2902458368,402653184,0,458752000,3,1.71199,0,0,0,1,1,6,24.7989,100,99.0857,1024,0,200,0,40
conv,43208,16777216,1024,32,32,0,1,1,1,7,0,32,32,1,2752751,2104145,3,151120364,2097154,6,205520896,0,0,0,0,0,0,0,0.83568,99.9853,822083584,0,1006632960,16777216,1660944384,654311424,0,130023424,1,3.5286,0,0,0,1,1,6,14.1886,100,100,1024,0,0,0,32
conv,44641,8388608,1024,32,32,0,1,2,1,1,0,32,32,6,8071933,51613803,3,142600054,60817410,5,167772160,57.4386,0,0,0,0,115343360,58720256,0.939778,99.9759,822083584,0,3850371072,419430400,1778384896,729808896,0,240910336,3,3.38753,0,0,0,1,1,7,27.2106,100,98.5854,1024,0,224,0,32
conv,22600,8388608,1024,32,32,0,1,2,1,7,0,32,32,1,2582640,2106229,3,84668496,2097154,6,110100480,0,0,0,0,0,0,0,0.829618,99.9822,822083584,0,729808896,8388608,897581056,394264576,0,89128960,2,6.74585,0,0,0,1,1,6,17.2809,100,100,1024,0,0,0,32
conv,28652,4194304,1024,32,32,0,1,4,1,1,0,32,32,3,2723001,12550118,4,109179196,38797314,5,120061952,64,0,0,0,0,115343360,36700160,0.487824,99.665,822083584,0,2000683008,209715200,1149239296,591396864,0,150863872,3,5.29667,0,0,0,1,1,7,25.9488,100,98.8705,1024,0,280,0,40
conv,12580,4194304,1024,32,32,0,1,4,1,7,0,32,32,2,2239945,2103461,3,51155498,2097154,6,62390272,0,0,0,0,0,0,0,0.480453,99.2876,822083584,0,444596224,4194304,515899392,209715200,0,62390272,2,12.1657,0,0,0,1,1,7,23.0059,100,100,1024,0,0,0,40
conv,20361,2097152,1024,32,32,0,1,8,1,1,0,32,32,5,4015400,20492974,3,69924926,27787266,5,73662464,62.4916,0,0,0,0,70254592,25690112,0.487635,99.6943,822083584,0,1107296256,104857600,729808896,754974720,0,110821376,3,7.46398,0,0,0,1,1,6,28.095,100,99.2312,1024,0,392,0,40
conv,7561,2097152,1024,32,32,0,1,8,1,7,0,32,32,3,2283247,2102933,3,34407964,2097154,7,38535168,0,0,0,0,0,0,0,0.469989,99.374,822083584,0,314572800,2097152,325058560,119537664,0,49479680,3,20.1599,0,0,0,1,1,7,31.9833,100,100,1024,0,0,0,56
conv,57976,8388608,1024,32,32,0,2,1,1,1,0,32,32,1,3157246,7354831,4,244835722,62914562,5,212860928,52.6046,0,0,0,0,205520896,58720256,0.487274,99.691,822083584,0,4395630592,411041792,1837105152,251658240,0,243269632,2,2.62037,0,0,0,1,1,6,18.9091,100,99.1379,1024,0,224,0,38
conv,31003,8388608,1024,32,32,0,2,1,1,7,0,32,32,1,2622931,2105293,3,141880428,4194306,5,110100480,0,0,0,0,0,0,0,0.933194,99.9759,822083584,0,511705088,8388608,897581056,285212672,0,78905344,1,4.90969,0,0,0,1,1,5,10.8241,100,100,1024,0,0,0,32
conv,58289,8388608,1024,32,32,0,2,1,2,1,0,32,32,1,3158979,7017804,4,245094904,60817410,5,212860928,52.9665,0,0,0,0,205520896,58720256,0.491394,99.687,822083584,0,4437573632,411041792,1828716544,268435456,0,244842496,2,2.60736,0,0,0,1,1,6,18.8694,100,99.1435,1024,0,224,0,36
conv,31638,8388608,1024,32,32,0,2,1,2,7,0,32,32,1,2623295,2105917,3,141945224,2097154,5,110100480,0,0,0,0,0,0,0,0.483861,99.4507,822083584,0,562036736,8388608,889192448,461373440,0,85721088,1,4.81135,0,0,0,1,1,5,11.8481,100,100,1024,0,0,0,40
conv,33829,4194304,1024,32,32,0,2,2,1,1,0,32,32,2,2820061,9258348,4,160558924,37748738,5,139460608,57.5215,0,0,0,0,160432128,33554432,0.486255,99.7175,822083584,0,1925185536,209715200,1241513984,562036736,0,150470656,2,4.4914,0,0,0,1,1,7,19.9469,100,98.8676,1024,0,256,0,40
conv,17103,4194304,1024,32,32,0,2,2,1,7,0,32,32,2,2445744,2104969,3,80084034,4194306,5,59244544,0,0,0,0,0,0,0,0.477979,99.4567,822083584,0,369098752,4194304,490733568,243269632,0,60293120,2,8.90278,0,0,0,1,1,5,15.8478,100,100,1024,0,0,0,40
conv,32641,4194304,1024,32,32,0,2,2,2,1,0,32,32,6,10097130,33779610,4,160688840,35651586,6,139460608,58.138,0,0,0,0,160432128,33554432,0.938131,99.9239,822083584,0,1962934272,209715200,1233125376,578813952,0,151912448,2,4.65356,0,0,0,1,1,7,21.2185,100,98.8783,1024,0,256,0,32
conv,16873,4194304,1024,32,32,0,2,2,2,7,0,32,32,2,2463090,2103933,3,80084046,2097154,5,59244544,0,0,0,0,0,0,0,0.487503,99.4583,822083584,0,406847488,4194304,482344960,243269632,0,61210624,2,9.01902,0,0,0,1,1,5,16.3783,100,100,1024,0,0,0,40
conv,22886,2097152,1024,32,32,0,2,4,1,1,0,32,32,3,2652096,12797308,4,118550148,25165826,6,102760448,62.7918,0,0,0,0,137887744,20971520,0.485538,99.7374,822083584,0,1042284544,104857600,910163968,390070272,0,103022592,2,6.6392,0,0,0,1,1,7,19.9362,100,99.173,1024,0,320,0,37
conv,9837,2097152,1024,32,32,0,2,4,1,7,0,32,32,2,2461793,2104001,4,49346714,4194306,5,33816576,0,0,0,0,0,0,0,0.462882,99.5211,822083584,0,264241152,2097152,287309824,125829120,0,46923776,3,15.4527,0,0,0,1,1,5,22.7759,100,100,1024,0,0,0,56
conv,22453,2097152,1024,32,32,0,2,4,2,1,0,32,32,3,2535264,12575819,4,118291046,23068674,6,102760448,63.725,0,0,0,0,137887744,20971520,0.491226,99.7389,822083584,0,1056964608,104857600,901775360,402653184,0,103612416,2,6.76267,0,0,0,1,1,7,20.4104,100,99.1777,1024,0,320,0,38
conv,9667,2097152,1024,32,32,0,2,4,2,7,0,32,32,2,2461873,2102781,4,49346778,2097154,5,33816576,0,0,0,0,0,0,0,0.479701,99.4917,822083584,0,278921216,2097152,278921216,123731968,0,47054848,3,15.7512,0,0,0,1,1,5,23.1016,100,100,1024,0,0,0,56
conv,25331,1048576,1024,32,32,0,2,8,1,1,0,32,32,4,5385871,15220065,3,97416866,18874370,4,84410368,67.2887,0,0,0,0,126615552,14680064,0.488476,99.9017,822083584,0,717225984,52428800,744488960,522190848,0,89751552,2,6.01964,0,0,0,1,1,5,17.4388,100,99.5254,1024,0,448,0,40
conv,31298,1048576,1024,32,32,0,2,8,2,1,0,32,32,3,5539601,15154250,3,97546148,16777218,4,84410368,68.5286,0,0,0,0,126615552,14680064,0.489753,99.9229,822083584,0,727711744,52428800,736100352,526385152,0,89948160,2,4.85622,0,0,0,1,1,4,13.8671,100,99.5264,1024,0,448,0,40
conv,51886,4194304,1024,32,32,0,4,1,1,1,0,32,32,2,3132633,13369320,4,261350334,45088770,4,165150720,45.6261,0,0,0,0,205520896,36700160,0.485094,99.811,822083584,0,2403336192,205520896,1484783616,159383552,0,159645696,2,2.92916,0,0,0,1,1,5,14.2094,100,99.3432,1024,0,280,0,35
conv,30756,4194304,1024,32,32,0,4,1,1,7,0,32,32,1,2622747,2107113,4,158443488,8388610,3,62390272,0,0,0,0,0,0,0,0.471013,99.6818,822083584,0,255852544,4194304,515899392,201326592,0,56229888,1,4.92223,0,0,0,1,1,3,7.7345,100,100,1024,0,0,0,56
conv,51011,4194304,1024,32,32,0,4,1,2,1,0,32,32,2,3132832,13245614,4,261350142,40894466,4,165150720,46.2609,0,0,0,0,205520896,36700160,0.490499,99.7987,822083584,0,2428502016,205520896,1476395008,167772160,0,160432128,2,2.97425,0,0,0,1,1,5,15.1902,100,99.3464,1024,0,280,0,36
conv,30078,4194304,1024,32,32,0,4,1,2,7,0,32,32,1,2622915,2105229,4,158330388,4194306,3,62390272,0,0,0,0,0,0,0,0.4822,99.6762,822083584,0,281018368,4194304,507510784,188743680,0,56360960,1,5.07213,0,0,0,1,1,3,8.2301,100,100,1024,0,0,0,56
conv,44568,4194304,1024,32,32,0,4,1,4,1,0,32,32,2,3132265,13007171,4,261350254,38797314,4,165150720,46.5849,0,0,0,0,205520896,36700160,0.490521,99.7978,822083584,0,2432696320,205520896,1472200704,167772160,0,160432128,2,3.01414,0,0,0,1,1,5,14.5928,100,99.3464,1024,0,280,0,36
conv,26746,4194304,1024,32,32,0,4,1,4,7,0,32,32,1,2493137,2103789,4,158176514,2097154,3,62390272,0,0,0,0,0,0,0,0.475071,99.6791,822083584,0,285212672,4194304,503316480,205520896,0,56885248,1,5.01722,0,0,0,1,1,3,7.96099,100,100,1024,0,0,0,56
conv,31292,2097152,1024,32,32,0,4,2,1,1,0,32,32,2,2847098,12700386,4,181786656,29360130,5,125304832,53.408,0,0,0,0,182976512,20971520,0.481237,99.8074,822083584,0,962592768,104857600,1082130432,293601280,0,102891520,2,4.28692,0,0,0,1,1,5,12.9952,100,99.172,1024,0,320,0,39
conv,15887,2097152,1024,32,32,0,4,2,1,7,0,32,32,2,2434149,2104781,4,89979610,8388610,3,33816576,0,0,0,0,0,0,0,0.466149,99.6998,822083584,0,184549376,2097152,287309824,96468992,0,43515904,2,8.45216,0,0,0,1,1,3,11.2243,100,100,1024,0,0,0,56
conv,30123,2097152,1024,32,32,0,4,2,2,1,0,32,32,3,2849154,12541589,4,181727016,25165826,5,125304832,54.4935,0,0,0,0,182976512,20971520,0.487489,99.7673,822083584,0,981467136,104857600,1073741824,287309824,0,103022592,2,4.46285,0,0,0,1,1,6,13.4883,100,99.173,1024,0,320,0,40
conv,15107,2097152,1024,32,32,0,4,2,2,7,0,32,32,2,2423233,2104789,4,89979514,4194306,3,33816576,0,0,0,0,0,0,0,0.479912,99.6599,822083584,0,203423744,2097152,278921216,113246208,0,44367872,2,8.90603,0,0,0,1,1,3,12.1053,100,100,1024,0,0,0,56
conv,29435,2097152,1024,32,32,0,4,2,4,1,0,32,32,3,2854677,12305433,4,181727152,23068674,5,125304832,55.0529,0,0,0,0,182976512,20971520,0.491199,99.8079,822083584,0,985661440,104857600,1069547520,297795584,0,103350272,2,4.57197,0,0,0,1,1,6,14.0345,100,99.1756,1024,0,320,0,37
conv,14737,2097152,1024,32,32,0,4,2,4,7,0,32,32,2,2421575,2103781,4,89979122,2097154,3,33816576,0,0,0,0,0,0,0,0.482945,99.6736,822083584,0,207618048,2097152,274726912,115343360,0,44433408,2,9.10412,0,0,0,1,1,3,12.5127,100,100,1024,0,0,0,56
conv,24434,1048576,1024,32,32,0,4,4,1,1,0,32,32,3,3757854,13068478,4,141915034,21495810,5,105381888,60.7035,0,0,0,0,171704320,13107200,0.479279,99.8521,822083584,0,682622976,52428800,900726784,311427072,0,86966272,2,5.50091,0,0,0,1,1,6,14.6441,100,99.5102,1024,0,400,0,48
conv,24795,1048576,1024,32,32,0,4,4,2,1,0,32,32,3,3887089,13435223,4,142044788,17301506,5,105381888,62.3066,0,0,0,0,171704320,13107200,0.488683,99.9025,822083584,0,535822336,52428800,892338176,203423744,0,78741504,2,5.42335,0,0,0,1,1,6,11.2105,100,99.459,1024,0,400,0,38
conv,24383,1048576,1024,32,32,0,4,4,4,1,0,32,32,3,3758025,13298400,4,141915334,15204354,5,105381888,63.1403,0,0,0,0,171704320,13107200,0.492888,99.901,822083584,0,540016640,52428800,888143872,206569472,0,78839808,2,5.50848,0,0,0,1,1,6,11.675,100,99.4597,1024,0,400,0,40
conv,21978,524288,1024,32,32,0,4,8,1,1,0,32,32,4,6674982,11202695,4,121944306,17563650,5,95420416,66.2196,0,0,0,0,166068224,9175040,0.476493,99.941,822083584,0,384827392,26214400,798490624,393740288,0,76005376,2,6.12998,0,0,0,1,1,6,13.8828,100,99.7198,1024,0,560,0,64
conv,20536,524288,1024,32,32,0,4,8,2,1,0,32,32,4,6905945,11190883,4,121944626,13369346,5,95420416,68.2761,0,0,0,0,166068224,9175040,0.483931,99.9228,822083584,0,398458880,26214400,790102016,395837440,0,76234752,2,6.5355,0,0,0,1,1,6,14.8498,100,99.7206,1024,0,560,0,64
conv,20113,524288,1024,32,32,0,4,8,4,1,0,32,32,4,6924954,11171358,4,121944658,11272194,5,95420416,69.353,0,0,0,0,166068224,9175040,0.490298,99.8906,822083584,0,402653184,26214400,785907712,318767104,0,73826304,2,6.69078,0,0,0,1,1,6,15.4254,100,99.7115,1024,0,560,0,64
conv,54471,2097152,1024,32,32,0,8,1,1,1,0,32,32,2,4201974,21583795,4,312272030,42467330,3,141295616,36.2896,0,0,0,0,205520896,25690112,0.4818,99.8434,822083584,0,1201668096,102760448,1249902592,100663296,0,109182976,1,2.45654,0,0,0,1,1,4,8.76833,100,99.5198,1024,0,392,0,36
conv,52528,2097152,1024,32,32,0,8,1,2,1,0,32,32,2,4343769,21366607,4,312397802,34078722,3,141295616,37.1705,0,0,0,0,205520896,25690112,0.490852,99.8618,822083584,0,1214251008,102760448,1241513984,104857600,0,109445120,1,2.55682,0,0,0,1,1,4,9.1311,100,99.521,1024,0,392,0,36
conv,52064,2097152,1024,32,32,0,8,1,4,1,0,32,32,2,4237468,21298546,4,312271918,29884418,3,141295616,37.6272,0,0,0,0,205520896,25690112,0.492057,99.8507,822083584,0,1216348160,102760448,1237319680,106954752,0,109445120,1,2.58175,0,0,0,1,1,4,9.19479,100,99.521,1024,0,392,0,36
conv,40394,1048576,1024,32,32,0,8,2,1,1,0,32,32,3,5726229,15412574,4,216696812,31457282,4,118226944,45.1502,0,0,0,0,194248704,14680064,0.479484,99.9263,822083584,0,642777088,52428800,1002438656,162529280,0,84246528,1,3.33193,0,0,0,1,1,4,7.66401,100,99.4944,1024,0,448,0,40
conv,37826,1048576,1024,32,32,0,8,2,2,1,0,32,32,3,6143738,15286816,4,216820216,23068674,4,118226944,46.7333,0,0,0,0,194248704,14680064,0.486781,99.881,822083584,0,490733568,52428800,994050048,301989888,0,83591168,1,3.55381,0,0,0,1,1,4,7.44289,100,99.4904,1024,0,448,0,37
conv,37395,1048576,1024,32,32,0,8,2,4,1,0,32,32,3,6115540,14915816,4,216889556,18874370,4,118226944,47.5673,0,0,0,0,194248704,14680064,0.491701,99.8167,822083584,0,492830720,52428800,989855744,311427072,0,83820544,1,3.59529,0,0,0,1,1,4,7.51625,100,99.4918,1024,0,448,0,40
conv,31420,524288,1024,32,32,0,8,4,1,1,0,32,32,3,6943880,11164439,4,169029564,25952258,4,106692608,53.2143,0,0,0,0,188612608,9175040,0.473606,99.731,822083584,0,355467264,26214400,889716736,268435456,0,74022912,1,4.2718,0,0,0,1,1,4,8.49019,100,99.7123,1024,0,560,0,48
conv,29328,524288,1024,32,32,0,8,4,2,1,0,32,32,3,7218883,11100022,4,169029580,17563650,4,106692608,55.6133,0,0,0,0,188612608,9175040,0.48734,99.843,822083584,0,362807296,26214400,881328128,320864256,0,75628544,1,4.59152,0,0,0,1,1,5,9.22099,100,99.7184,1024,0,560,0,48
conv,28635,524288,1024,32,32,0,8,4,4,1,0,32,32,3,7532480,11074372,4,169029412,13369346,4,106692608,56.8958,0,0,0,0,188612608,9175040,0.489072,99.7047,822083584,0,365428736,26214400,877133824,217579520,0,72351744,1,4.68421,0,0,0,1,1,5,8.97074,100,99.7056,1024,0,560,0,48
conv,62470,16777216,1024,32,32,1,1,1,1,1,0,32,32,5,6598448,67211083,3,134159148,104857602,4,209256448,86.3614,1,95.9052,25690112,1867776,205520896,102760448,0.920254,99.9835,822083584,0,9361686528,822083584,3352428544,352321536,0,471859200,3,2.15209,0,0,0,1,1,6,34.8346,100,97.4245,1024,5776,200,0,32
conv,62421,16777216,1024,32,32,1,1,1,1,1,1,32,32,5,6632212,67092564,3,134159660,104857602,4,209256448,86.3614,1,95.9052,25690112,1867776,205520896,102760448,0.919941,99.996,822083584,0,9361686528,822083584,3352428544,352321536,0,471859200,3,2.1515,0,0,0,1,1,6,34.8206,100,97.4245,1024,5928,200,0,32
conv,27831,16777216,1024,32,32,1,1,1,1,7,0,32,32,1,2363746,2103867,1,30749978,2097154,5,106496000,0,3,95.9052,25690112,1867776,0,0,0.919786,99.9907,822083584,0,771751936,16777216,1708261376,704643072,0,133693440,1,4.84197,0,0,0,1,2,5,19.8639,100,94.0472,1024,5776,0,0,31
conv,27835,16777216,1024,32,32,1,1,1,1,7,1,32,32,1,2395414,2102851,1,30750234,2097154,5,106496000,0,3,95.9052,25690112,1867776,0,0,0.920147,99.9923,822083584,0,771751936,16777216,1708261376,704643072,0,133693440,1,4.84238,0,0,0,1,2,5,19.8653,100,94.0472,1024,5928,0,0,31
conv,38438,8388608,1024,32,32,1,1,2,1,1,0,32,32,6,6880303,50773926,2,75468504,60817410,4,112492544,85.8126,1,93.6626,14680064,1720320,115343360,58720256,0.901822,99.9954,822083584,0,3825205248,419430400,1519976448,687865856,0,238813184,3,3.51195,0,0,0,1,1,5,28.312,100,95.1916,1024,10640,224,0,32
conv,38555,8388608,1024,32,32,1,1,2,1,1,1,32,32,6,7163670,50519780,2,75468408,60817410,4,112492544,85.8126,1,93.6626,14680064,1720320,115343360,58720256,0.908148,99.9816,822083584,0,3825205248,419430400,1519976448,687865856,0,238813184,3,3.48449,0,0,0,1,1,5,28.0945,100,95.1916,1024,10920,224,0,32
conv,14157,8388608,1024,32,32,1,1,2,1,7,0,32,32,2,2283981,2104263,1,17339854,2097154,5,54820864,0,3,93.6626,14680064,1720320,0,0,0.915768,99.9785,822083584,0,704643072,8388608,941162496,377487360,0,97255424,2,9.5314,0,0,0,1,2,5,26.9468,100,91.6968,1024,10640,0,0,32
conv,14156,8388608,1024,32,32,1,1,2,1,7,1,32,32,2,2477158,2102615,1,17407314,2097154,5,54820864,0,3,93.6626,14680064,1720320,0,0,0.917634,99.9778,822083584,0,704643072,8388608,941162496,377487360,0,97255424,2,9.52058,0,0,0,1,2,5,26.9164,100,91.6968,1024,10920,0,0,32
conv,29579,4194304,1024,32,32,1,1,4,1,1,0,32,32,7,13190003,37811840,2,68730940,38797314,4,86654976,88.1914,1,90.8072,9175040,1646592,115343360,36700160,0.961361,99.9769,822083584,0,2085502976,209715200,1165787136,616562688,0,167903232,2,4.51095,0,0,0,1,1,5,25.2765,100,91.1919,1024,20368,280,0,32
conv,29797,4194304,1024,32,32,1,1,4,1,1,1,32,32,7,12773438,37805109,2,68605190,38797314,4,86654976,88.1914,1,90.8072,9175040,1646592,115343360,36700160,0.945516,99.9639,822083584,0,2085502976,209715200,1165787136,616562688,0,167903232,2,4.49866,0,0,0,1,1,5,25.2109,100,91.1919,1024,20904,280,0,32
conv,7587,4194304,1024,32,32,1,1,4,1,7,0,32,32,3,2332252,2100839,1,10540072,2097154,5,28983296,0,4,90.8072,9175040,1646592,0,0,0.920179,99.9331,822083584,0,553648128,4194304,557613056,251658240,0,76414976,4,17.9461,0,0,0,1,3,5,39.8563,100,89.5275,1024,20368,0,0,32
conv,7544,4194304,1024,32,32,1,1,4,1,7,1,32,32,3,2332196,2100787,1,10540180,2097154,5,28983296,0,4,90.8072,9175040,1646592,0,0,0.917525,99.9526,822083584,0,553648128,4194304,557613056,251658240,0,76414976,4,17.9208,0,0,0,1,3,5,39.7924,100,89.5275,1024,20904,0,0,32
conv,17603,2097152,1024,32,32,1,1,8,1,1,0,32,32,6,2901257,19812865,3,42624238,27787266,4,51191808,86.6961,1,87.892,6422528,1609728,70254592,25690112,0.48612,99.6829,822083584,0,1212063744,104857600,749617152,770048000,0,132186112,3,7.64208,0,0,0,1,1,5,34.8704,100,86.4943,1024,39824,392,0,32
conv,17604,2097152,1024,32,32,1,1,8,1,1,1,32,32,6,2909116,19842661,3,42624282,27787266,4,51191808,86.6961,1,87.892,6422528,1609728,70254592,25690112,0.48513,99.6677,822083584,0,1212063744,104857600,749617152,770048000,0,132186112,3,7.6387,0,0,0,1,1,5,34.8604,100,86.4943,1024,40872,392,0,32
conv,4877,2097152,1024,32,32,1,1,8,1,7,0,32,32,4,2153776,2101091,2,7367480,2097154,4,16064512,0,4,87.892,6422528,1609728,0,0,0.480808,99.1108,822083584,0,421904384,2097152,365838336,163774464,0,73596928,6,27.8086,0,0,0,1,3,4,63.9898,100,75.3979,1024,39824,0,0,32
conv,4888,2097152,1024,32,32,1,1,8,1,7,1,32,32,4,2283534,2101083,2,7497350,2097154,4,16064512,0,4,87.892,6422528,1609728,0,0,0.475967,99.1153,822083584,0,421904384,2097152,365838336,163774464,0,73596928,6,27.6366,0,0,0,1,3,4,63.5913,100,75.3979,1024,40872,0,0,32
conv,40164,8388608,1024,32,32,1,2,1,1,1,0,32,32,6,7773253,49037762,3,123104172,62914562,5,157876224,87.1133,1,89.4621,14680064,2490368,205520896,58720256,0.959799,99.9789,822083584,0,4345298944,411041792,1645805568,603979776,0,254803968,3,3.3183,0,0,0,1,1,6,26.586,100,96.0077,1024,10640,224,0,32
conv,40542,8388608,1024,32,32,1,2,1,1,1,1,32,32,6,7695008,49186353,3,123233786,62914562,5,157876224,87.1133,2,48.2285,29360128,2490368,205520896,58720256,0.949675,99.9655,822083584,0,4345298944,411041792,1880686592,293601280,0,252444672,3,3.30579,0,0,0,1,1,6,30.1337,100,95.9704,1024,10792,224,0,32
conv,14236,8388608,1024,32,32,1,2,1,1,7,0,32,32,2,2363546,2105071,1,19954138,4194306,5,55115776,0,3,89.4621,14680064,2490368,0,0,0.475967,98.8998,822083584,0,461373440,8388608,706281472,385875968,0,82575360,2,9.47448,0,0,0,1,1,5,23.4611,100,90.2207,1024,10640,0,0,37
conv,14416,8388608,1024,32,32,1,2,1,1,7,1,32,32,2,2363522,2104307,1,19954042,4194306,5,55115776,0,5,48.2285,29360128,2490368,0,0,0.906891,99.9703,822083584,0,461373440,8388608,941162496,419430400,0,90963968,2,9.35158,0,0,0,1,2,5,24.3406,100,91.1226,1024,10792,0,0,32
conv,39525,8388608,1024,32,32,1,2,1,2,1,0,32,32,1,2904764,6725343,3,123233834,60817410,5,157876224,88.1101,1,89.4621,14680064,2490368,205520896,58720256,0.492246,99.5913,822083584,0,4387241984,411041792,1637416960,310378496,0,246677504,3,3.40609,0,0,0,1,1,6,25.0224,100,95.8762,1024,10640,224,0,36
conv,41324,8388608,1024,32,32,1,2,1,2,1,1,32,32,6,7838709,49255676,3,123233774,60817410,4,157876224,88.1101,2,48.2285,29360128,2490368,205520896,58720256,0.932745,99.9943,822083584,0,4387241984,411041792,1872297984,293601280,0,253493248,3,3.24079,0,0,0,1,1,6,24.7043,100,95.9871,1024,10792,224,0,32
conv,14210,8388608,1024,32,32,1,2,1,2,7,0,32,32,2,2363722,2102871,1,19954606,2097154,5,55115776,0,3,89.4621,14680064,2490368,0,0,0.485625,98.9008,822083584,0,503316480,8388608,697892864,360710144,0,82837504,2,9.48306,0,0,0,1,1,5,23.4821,100,90.2517,1024,10640,0,0,37
conv,14357,8388608,1024,32,32,1,2,1,2,7,1,32,32,2,2363738,2102159,1,19954250,2097154,5,55115776,0,5,48.2285,29360128,2490368,0,0,0.922371,99.9745,822083584,0,503316480,8388608,932773888,394264576,0,91226112,2,9.38332,0,0,0,1,2,5,24.6139,100,91.1481,1024,10792,0,0,32
